millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
684488,2,0.-56,9.94,0.18,0.4,0.-11,0.-3,3.56,6.70,93330.62,687.33
684522,2,0.-67,9.87,0.21,0.3,0.-11,0.-3,3.56,6.70,93339.30,687.62
684556,2,0.-68,9.88,0.19,0.3,0.-9,0.-3,3.62,6.69,93339.30,688.11
684590,2,0.-89,9.89,0.34,0.3,0.-6,0.-3,3.56,6.69,93332.79,687.82
684625,2,0.-87,9.87,0.48,0.3,0.-9,0.-2,3.56,6.69,93332.79,687.43
684659,2,0.-74,9.82,0.44,0.3,0.-12,0.-1,3.62,6.70,93332.79,687.24
684694,2,0.-63,9.84,0.52,0.4,0.-10,0.-1,3.62,6.70,93330.62,687.91
684728,2,0.-43,9.83,0.47,0.4,0.-14,0.-1,3.56,6.69,93331.71,687.72
684762,2,0.-44,9.82,0.40,0.4,0.-20,0.-2,3.62,6.70,93331.71,687.72
684796,2,0.-35,9.85,0.21,0.4,0.-22,0.-3,3.62,6.69,93324.11,687.14
684830,2,0.-36,9.87,0.0,0.4,0.-7,0.-4,3.62,6.69,93331.71,688.20
684864,2,0.-53,9.86,0.1,0.4,0.6,0.-5,3.62,6.69,93334.96,687.91
684898,2,0.-74,9.87,0.16,0.4,0.23,0.-5,3.62,6.69,93339.30,687.82
684932,2,0.-91,9.80,0.42,0.3,0.26,0.-4,3.62,6.69,93333.88,688.11
684967,2,0.-94,9.86,0.48,0.3,0.13,0.-3,3.62,6.68,93333.88,688.11
685001,2,0.-85,9.91,0.62,0.4,0.-3,0.-3,3.62,6.69,93326.28,687.43
685035,2,0.-78,9.85,0.43,0.3,0.-15,0.-2,3.56,6.69,93334.96,687.91
685069,2,0.-62,9.90,0.41,0.4,0.-17,0.-1,3.62,6.69,93330.62,687.62
685103,2,0.-66,9.93,0.28,0.5,0.-15,0.-2,3.56,6.70,93337.14,688.20
685137,2,0.-63,9.85,0.46,0.5,0.-14,0.-1,3.62,6.69,93332.79,687.72
685171,2,0.-57,9.83,0.27,0.5,0.-13,0.-2,3.56,6.68,93328.46,687.43
685205,2,0.-55,9.90,0.31,0.5,0.-6,0.-3,3.56,6.69,93332.79,687.82
685240,2,0.-62,9.87,0.19,0.5,0.-7,0.-2,3.56,6.69,93332.79,688.1
685274,2,0.-54,9.86,0.18,0.4,0.-7,0.-3,3.56,6.69,93336.5,687.82
685308,2,0.-56,9.84,0.11,0.4,0.-7,0.-3,3.62,6.69,93330.62,688.11
685342,2,0.-58,9.90,0.20,0.3,0.-2,0.-3,3.56,6.68,93333.88,688.11
685376,2,0.-73,9.89,0.29,0.3,0.-1,0.-3,3.62,6.69,93336.5,688.1
685410,2,0.-71,9.84,0.38,0.2,0.-6,0.-3,3.62,6.69,93332.79,687.43
685444,2,0.-67,9.82,0.39,0.3,0.-6,0.-3,3.62,6.69,93328.46,687.43
685478,2,0.-67,9.86,0.48,0.3,0.-3,0.-3,3.62,6.70,93330.62,687.43
685513,2,0.-78,9.85,0.51,0.5,0.-3,0.-3,3.56,6.69,93338.21,688.49
685547,2,0.-73,9.83,0.49,0.5,0.-6,0.-2,3.62,6.68,93340.39,687.91
685581,2,0.-70,9.88,0.34,0.6,0.-12,0.-2,3.56,6.69,93328.46,687.62
685615,2,0.-66,9.85,0.19,0.6,0.-12,0.-2,3.62,6.70,93332.79,687.91
685650,2,0.-57,9.86,0.13,0.5,0.-11,0.-2,3.56,6.68,93326.28,687.91
685684,2,0.-55,9.83,0.10,0.4,0.-11,0.-2,3.56,6.69,93331.71,687.62
685718,2,0.-43,9.85,0.14,0.4,0.-9,0.-2,3.62,6.69,93333.88,687.53
685752,2,0.-49,9.59,0.10,0.3,0.-6,0.-3,3.56,6.69,93329.53,687.53
685787,2,0.-69,9.91,0.22,0.3,0.-4,0.-4,3.56,6.69,93342.56,687.62
685821,2,0.-74,10.12,0.31,0.3,0.0,0.-3,3.62,6.70,93328.46,687.24
685855,2,0.-68,9.88,0.33,0.3,0.0,0.-3,3.56,6.69,93333.88,687.4
685889,2,0.-80,9.82,0.49,0.3,0.-8,0.-3,3.62,6.69,93326.28,688.1
685923,2,0.-69,9.85,0.39,0.4,0.-15,0.-2,3.62,6.69,93328.46,687.62
685957,2,0.-59,9.87,0.31,0.3,0.-11,0.-2,3.62,6.69,93337.14,688.20
685991,2,0.-66,9.88,0.36,0.4,0.-6,0.-2,3.62,6.70,93333.88,687.72
686025,2,0.-68,9.83,0.34,0.4,0.-6,0.-2,3.62,6.69,93333.88,687.43
686060,2,0.-59,9.84,0.31,0.4,0.-11,0.-3,3.68,6.69,93338.21,687.72
686094,2,0.-54,9.82,0.24,0.4,0.-11,0.-3,3.62,6.69,93338.21,687.43
686128,2,0.-58,9.85,0.32,0.4,0.-8,0.-3,3.62,6.69,93330.62,688.11
686162,2,0.-71,9.85,0.27,0.4,0.-4,0.-3,3.62,6.69,93328.46,687.72
686196,2,0.-76,9.85,0.32,0.4,0.-1,0.-3,3.62,6.69,93330.62,687.62
686230,2,0.-81,9.88,0.46,0.5,0.-3,0.-3,3.68,6.69,93329.53,687.72
686264,2,0.-73,9.88,0.33,0.4,0.-9,0.-2,3.68,6.68,93330.62,688.78
686299,2,0.-68,9.85,0.22,0.4,0.-13,0.-2,3.62,6.69,93330.62,687.43
686333,2,0.-62,9.90,0.35,0.4,0.-10,0.-2,3.56,6.69,93330.62,687.82
686367,2,0.-59,9.88,0.14,0.4,0.-8,0.-3,3.62,6.69,93331.71,686.76
686401,2,0.-63,9.87,0.36,0.4,0.-5,0.-2,3.56,6.69,93328.46,687.62
686435,2,0.-59,9.89,0.30,0.4,0.-5,0.-2,3.62,6.69,93330.62,687.91
686469,2,0.-52,9.89,0.33,0.4,0.-5,0.-2,3.62,6.69,93332.79,687.4
686503,2,0.-59,9.85,0.35,0.4,0.-7,0.-3,3.56,6.68,93337.13,688.11
686537,2,0.-72,9.83,0.23,0.4,0.-11,0.-3,3.56,6.69,93332.79,688.1
686572,2,0.-66,9.86,0.20,0.4,0.-10,0.-3,3.62,6.69,93336.5,688.1
686606,2,0.-70,9.85,0.21,0.3,0.-6,0.-2,3.62,6.69,93341.47,687.91
686640,2,0.-66,9.90,0.34,0.3,0.-4,0.-3,3.62,6.69,93331.71,687.72
686675,2,0.-67,9.89,0.43,0.4,0.-6,0.-3,3.62,6.69,93332.79,688.11
686709,2,0.-64,9.92,0.40,0.4,0.-9,0.-3,3.62,6.69,93333.88,687.72
686743,2,0.-69,9.86,0.26,0.4,0.-15,0.-2,3.56,6.69,93332.79,687.43
686777,2,0.-72,9.81,0.25,0.4,0.-17,0.-3,3.50,6.69,93329.54,687.72
686811,2,0.-71,9.90,0.20,0.4,0.-12,0.-3,3.56,6.69,93333.88,687.62
686846,2,0.-75,9.89,0.38,0.3,0.-8,0.-2,3.62,6.68,93332.79,687.24
686880,2,0.-74,9.83,0.47,0.4,0.-9,0.-1,3.56,6.70,93339.30,687.82
686914,2,0.-64,9.85,0.46,0.4,0.-14,0.-2,3.62,6.68,93330.63,687.72
686948,2,0.-51,9.84,0.36,0.4,0.-22,0.-2,3.56,6.69,93331.71,686.76
686982,2,0.-33,9.88,0.1,0.4,0.-22,0.-3,3.62,6.69,93329.53,687.43
687016,2,0.-35,9.86,0.-27,0.3,0.-7,0.-3,3.56,6.69,93332.79,687.72
687050,2,0.-50,9.82,0.21,0.2,0.10,0.-4,3.62,6.69,93337.13,688.1
687084,2,0.-52,9.87,0.2,0.2,0.18,0.-4,3.62,6.68,93327.37,687.91
687119,2,0.-84,9.82,0.80,0.2,0.20,0.-5,3.50,6.69,93334.96,687.24
687153,2,-1.-2,9.84,0.97,0.3,0.1,0.-3,3.56,6.69,93330.62,687.91
687187,2,0.-85,9.78,0.57,0.4,0.-14,0.-2,3.56,6.69,93328.46,688.1
687221,2,0.-70,9.87,0.49,0.6,0.-11,0.-2,3.62,6.70,93337.13,688.11
687255,2,0.-83,9.83,0.56,0.7,0.-6,0.-1,3.56,6.69,93328.46,688.20
687289,2,0.-79,9.75,0.42,0.8,0.-13,0.-1,3.50,6.69,93337.13,687.82
687323,2,0.-61,10.2,0.31,0.7,0.-25,0.0,3.62,6.69,93336.5,687.53
687357,2,0.-58,9.89,0.18,0.6,0.-34,0.0,3.56,6.69,93333.88,687.43
687392,2,0.-44,9.81,0.-1,0.6,0.-32,0.-1,3.62,6.69,93332.79,687.91
687426,2,0.-40,9.62,0.-17,0.5,0.-22,0.-1,3.62,6.69,93330.62,687.72
687460,2,0.-36,9.88,0.9,0.4,0.-20,0.-2,3.62,6.69,93328.46,688.11
687494,2,0.-38,10.4,0.-1,0.4,0.-10,0.-3,3.68,6.70,93332.79,687.91
687528,2,0.-33,9.88,0.11,0.2,0.3,0.-3,3.62,6.69,93329.53,688.40
687562,2,0.-50,9.95,0.18,0.2,0.4,0.-4,3.62,6.69,93336.5,687.53
687596,2,0.-68,9.87,0.32,0.2,0.0,0.-5,3.56,6.69,93336.5,687.43
687630,2,0.-74,9.81,0.33,0.2,0.-5,0.-4,3.62,6.70,93332.79,687.72
687665,2,0.-74,9.85,0.40,0.2,0.-8,0.-3,3.56,6.69,93338.21,687.33
687700,2,0.-76,9.83,0.54,0.3,0.-8,0.-3,3.62,6.69,93336.5,687.53
687734,2,0.-72,9.76,0.55,0.3,0.-8,0.-2,3.68,6.68,93338.21,688.11
687768,2,0.-67,9.82,0.54,0.4,0.-10,0.-2,3.62,6.70,93326.28,687.82
687802,2,0.-61,9.89,0.51,0.5,0.-11,0.-2,3.56,6.70,93332.79,687.72
687836,2,0.-59,9.81,0.34,0.6,0.-13,0.-2,3.56,6.69,93339.30,687.91
687870,2,0.-64,9.71,0.27,0.6,0.-17,0.-2,3.62,6.69,93337.13,688.40
687904,2,0.-56,9.63,0.10,0.5,0.-28,0.-3,3.56,6.69,93333.88,687.62
687939,2,0.-66,9.92,0.0,0.4,0.-32,0.-2,3.56,6.69,93329.53,687.53
687973,2,0.-54,9.87,0.-2,0.3,0.-24,0.-2,3.62,6.69,93336.4,687.72
688007,2,0.-35,9.84,0.0,0.2,0.-11,0.-2,3.62,6.70,93333.88,687.82
688041,2,0.-54,10.19,0.32,0.1,0.1,0.-3,3.56,6.69,93330.62,687.91
688075,2,0.-49,10.4,0.69,0.2,0.3,0.-2,3.56,6.68,93336.5,686.66
688109,2,0.-47,9.83,0.34,0.3,0.-6,0.-3,3.68,6.68,93329.53,688.1
688143,2,0.-47,9.89,0.41,0.3,0.-8,0.-4,3.56,6.69,93331.71,687.43
688177,2,0.-59,9.87,0.16,0.4,0.-2,0.-5,3.56,6.69,93334.96,688.20
688212,2,0.-59,9.77,0.26,0.4,0.14,0.-4,3.62,6.69,93334.96,687.24
688246,2,0.-76,9.82,0.40,0.4,0.20,0.-5,3.56,6.69,93339.30,687.72
688280,2,0.-89,9.87,0.54,0.5,0.17,0.-4,3.56,6.69,93329.54,687.33
688314,2,0.-90,9.85,0.60,0.5,0.2,0.-3,3.62,6.68,93337.13,687.33
688348,2,0.-70,9.86,0.27,0.5,0.-12,0.-2,3.62,6.69,93332.79,687.82
688382,2,0.-55,9.88,0.18,0.5,0.-15,0.-2,3.68,6.68,93333.88,688.11
688416,2,0.-58,9.88,0.13,0.4,0.-13,0.-2,3.62,6.70,93330.62,687.72
688451,2,0.-51,9.88,0.4,0.3,0.-6,0.-2,3.62,6.69,93330.62,688.30
688485,2,0.-59,9.82,0.24,0.3,0.0,0.-3,3.56,6.68,93328.46,687.82
688519,2,0.-64,9.89,0.35,0.3,0.0,0.-3,3.62,6.68,93330.62,687.72
688553,2,0.-66,9.88,0.49,0.3,0.-4,0.-3,3.56,6.69,93331.71,688.20
688587,2,0.-67,9.92,0.30,0.3,0.-5,0.-3,3.56,6.68,93328.46,687.53
688621,2,0.-77,9.89,0.41,0.4,0.-4,0.-3,3.56,6.69,93334.96,688.1
688655,2,0.-73,9.83,0.40,0.4,0.-6,0.-2,3.62,6.69,93330.62,688.11
688689,2,0.-59,9.88,0.26,0.4,0.-1,0.-2,3.56,6.68,93329.53,687.82
688725,2,0.-56,9.89,0.37,0.4,0.1,0.-2,3.50,6.68,93327.37,688.20
688759,2,0.-54,9.83,0.44,0.5,0.2,0.-2,3.62,6.69,93334.96,686.95
688793,2,0.-32,9.91,0.11,0.5,0.6,0.-3,3.62,6.68,93332.79,687.91
688827,2,0.-54,9.85,0.27,0.5,0.20,0.-4,3.56,6.69,93334.96,688.20
688861,2,0.-72,9.88,0.20,0.5,0.16,0.-4,3.62,6.69,93337.13,687.82
688895,2,0.-76,9.85,0.29,0.4,0.6,0.-4,3.56,6.69,93327.37,687.53
688929,2,0.-76,9.87,0.7,0.4,0.0,0.-3,3.56,6.68,93330.62,687.72
688963,2,0.-60,9.86,0.30,0.3,0.2,0.-2,3.56,6.70,93334.96,687.62
688998,2,0.-57,9.88,0.18,0.3,0.4,0.-2,3.62,6.69,93334.96,687.62
689032,2,0.-66,9.88,0.57,0.3,0.3,0.-3,3.62,6.69,93331.71,688.49
689066,2,0.-79,9.83,0.33,0.3,0.-4,0.-2,3.56,6.68,93332.79,688.30
689100,2,0.-73,9.88,0.36,0.3,0.-10,0.-2,3.62,6.69,93329.53,688.11
689134,2,0.-45,9.85,0.11,0.3,0.-1,0.-2,3.62,6.69,93333.88,688.20
689168,2,0.-61,9.84,0.27,0.4,0.11,0.-2,3.56,6.69,93338.21,687.33
689202,2,0.-86,9.82,0.58,0.4,0.-2,0.-2,3.62,6.68,93333.88,687.82
689236,2,0.-59,9.86,0.16,0.4,0.-11,0.-2,3.56,6.69,93337.14,687.62
689271,2,0.-38,9.78,0.40,0.5,0.-4,0.-2,3.50,6.69,93328.46,687.62
689305,2,0.-43,9.90,0.22,0.5,0.0,0.-2,3.56,6.68,93332.79,687.24
689339,2,0.-62,9.88,0.46,0.5,0.-29,0.-4,3.62,6.69,93329.53,687.43
689373,2,0.-93,9.90,0.50,0.5,0.-27,0.-4,3.62,6.68,93331.71,687.43
689407,2,0.-65,9.86,0.15,0.4,0.-45,0.-2,3.56,6.68,93327.37,687.62
689441,2,0.-63,9.87,0.0,0.3,0.-34,0.-1,3.56,6.69,93332.79,688.20
689475,2,0.-50,9.89,0.33,0.3,0.-19,0.-1,3.56,6.69,93327.37,688.30
689509,2,0.-68,9.85,0.40,0.3,0.-12,0.-2,3.56,6.69,93333.88,687.53
689544,2,0.-61,9.87,0.67,0.4,0.-22,0.-2,3.62,6.69,93327.37,687.43
689578,2,0.-64,9.83,0.33,0.4,0.-45,0.-1,3.56,6.69,93334.96,687.53
689612,2,0.-51,9.87,0.30,0.4,0.-52,0.-2,3.56,6.69,93327.37,687.62
689646,2,0.-75,9.90,0.26,0.4,0.-51,0.-2,3.56,6.69,93334.96,687.82
689680,2,0.-66,9.87,0.33,0.4,0.-54,0.-2,3.62,6.69,93334.96,688.11
689714,2,0.-63,9.89,0.33,0.5,0.-48,0.-2,3.56,6.69,93334.96,687.62
689749,2,0.-42,9.88,0.-9,0.5,0.-24,0.-1,3.62,6.69,93336.5,687.72
689783,2,0.-42,9.82,0.32,0.4,0.-8,0.-2,3.62,6.68,93325.20,687.62
689818,2,0.-48,9.86,0.33,0.4,0.-6,0.-3,3.62,6.69,93333.88,687.53
689852,2,0.-43,9.86,0.23,0.4,0.-8,0.-3,3.62,6.68,93332.79,688.20
689886,2,0.-56,9.82,0.27,0.4,0.-8,0.-4,3.62,6.69,93332.79,687.33
689920,2,0.-57,9.85,0.22,0.4,0.-7,0.-4,3.56,6.68,93327.37,687.43
689954,2,0.-57,9.84,0.24,0.3,0.0,0.-4,3.68,6.68,93336.5,688.40
689988,2,0.-65,9.92,0.25,0.3,0.9,0.-3,3.62,6.68,93332.79,687.53
690022,2,0.-56,9.85,0.52,0.3,0.13,0.-3,3.62,6.69,93334.96,688.20
690056,2,0.-68,9.89,0.48,0.4,0.7,0.-3,3.62,6.68,93333.88,688.59
690091,2,0.-64,9.85,0.50,0.5,0.-1,0.-3,3.62,6.69,93325.20,687.72
690125,2,0.-75,9.84,0.42,0.5,0.-7,0.-3,3.62,6.69,93332.79,687.43
690159,2,0.-63,9.91,0.39,0.5,0.-13,0.-2,3.62,6.68,93333.88,687.82
690193,2,0.-59,9.82,0.31,0.5,0.-14,0.-2,3.56,6.68,93326.28,687.53
690227,2,0.-55,9.88,0.33,0.5,0.-12,0.-3,3.56,6.69,93329.53,687.43
690261,2,0.-63,9.84,0.32,0.5,0.-14,0.-3,3.50,6.69,93334.96,687.53
690295,2,0.-52,9.87,0.24,0.5,0.-16,0.-3,3.56,6.69,93333.88,687.72
690329,2,0.-48,9.83,0.17,0.4,0.-14,0.-3,3.62,6.69,93331.71,687.43
690364,2,0.-56,9.82,0.30,0.4,0.-10,0.-3,3.62,6.68,93327.37,688.1
690398,2,0.-57,9.86,0.35,0.4,0.-9,0.-3,3.62,6.69,93333.88,687.72
690432,2,0.-58,9.86,0.34,0.4,0.-9,0.-3,3.62,6.68,93326.28,687.33
690466,2,0.-74,9.91,0.30,0.4,0.-10,0.-3,3.62,6.68,93338.21,687.82
690500,2,0.-51,9.76,0.41,0.4,0.-12,0.-2,3.56,6.69,93333.88,687.24
690534,2,0.-44,9.77,0.10,0.5,0.-3,0.-2,3.62,6.68,93331.71,687.72
690568,2,0.-49,9.86,0.29,0.4,0.3,0.-3,3.62,6.69,93329.53,688.1
690603,2,0.-64,9.98,0.37,0.5,0.4,0.-4,3.56,6.69,93330.62,687.72
690637,2,0.-66,9.95,0.21,0.4,0.1,0.-3,3.68,6.69,93329.53,687.72
690671,2,0.-68,9.87,0.24,0.4,0.0,0.-3,3.68,6.68,93327.37,687.53
690705,2,0.-70,9.84,0.26,0.4,0.0,0.-3,3.56,6.68,93331.71,687.82
690739,2,0.-62,9.92,0.25,0.4,0.-5,0.-3,3.62,6.68,93331.71,687.43
690774,2,0.-71,9.85,0.42,0.3,0.-9,0.-2,3.68,6.69,93329.53,687.82
690808,2,0.-56,9.85,0.35,0.3,0.-15,0.-3,3.68,6.69,93334.96,688.49
690842,2,0.-55,9.86,0.35,0.4,0.-17,0.-3,3.62,6.69,93328.46,687.62
690877,2,0.-66,9.88,0.43,0.3,0.-17,0.-2,3.62,6.68,93334.96,688.1
690911,2,0.-57,9.83,0.38,0.4,0.-19,0.-2,3.62,6.69,93334.96,687.53
690945,2,0.-60,9.93,0.36,0.4,0.-17,0.-3,3.56,6.69,93329.53,687.91
690979,2,0.-65,9.90,0.26,0.5,0.-16,0.-3,3.62,6.68,93328.46,688.40
691013,2,0.-68,9.85,0.23,0.4,0.-15,0.-2,3.56,6.69,93331.71,687.62
691047,2,0.-51,9.85,0.6,0.4,0.-5,0.-2,3.62,6.70,93327.37,687.82
691081,2,0.-39,9.85,0.18,0.3,0.4,0.-2,3.62,6.69,93333.88,687.33
691115,2,0.-33,9.80,0.22,0.3,0.14,0.-2,3.56,6.69,93332.79,688.1
691150,2,0.-31,9.91,0.11,0.3,0.20,0.-4,3.68,6.69,93327.37,688.11
691184,2,0.-30,9.87,0.30,0.3,0.35,0.-4,3.62,6.69,93336.4,687.72
691218,2,0.-59,9.91,0.22,0.4,0.39,0.-5,3.62,6.69,93330.62,687.82
691252,2,0.-50,9.84,0.10,0.4,0.45,0.-5,3.56,6.68,93337.13,687.82
691286,2,0.-48,9.62,0.21,0.5,0.57,0.-6,3.62,6.68,93330.62,687.72
691320,2,0.-75,9.82,0.71,0.5,0.64,0.-6,3.62,6.69,93332.79,687.24
691354,2,0.-79,9.50,0.46,0.3,0.55,0.-4,3.56,6.69,93334.96,687.62
691388,2,0.-66,8.91,0.31,0.4,0.42,0.-4,3.62,6.68,93328.46,687.82
691423,2,0.-70,8.77,0.30,0.4,0.37,0.-4,3.56,6.69,93334.96,688.1
691457,2,0.-98,8.66,0.46,0.4,0.24,0.-4,3.62,6.69,93337.13,687.91
691491,2,0.-73,8.34,0.32,0.4,0.1,0.-2,3.62,6.69,93334.96,688.11
691534,2,0.-84,9.6,0.33,0.4,0.-15,0.-2,3.50,6.69,93334.96,687.24
691568,2,0.-55,8.74,0.35,0.4,0.-17,0.0,3.62,6.68,93333.88,687.72
691602,2,0.8,7.86,0.3,0.4,0.3,0.0,3.56,6.68,93333.88,688.30
691636,2,0.-20,8.21,0.24,0.5,0.26,0.-3,3.56,6.68,93331.71,687.62
691670,2,0.-58,8.74,0.30,0.6,0.34,0.-3,3.56,6.68,93328.46,688.11
691706,2,0.-39,9.34,0.18,0.6,0.31,0.-3,3.62,6.68,93332.79,687.91
691740,2,0.-69,10.32,0.-2,0.5,0.24,0.-4,3.56,6.68,93329.53,687.43
691775,2,0.-23,9.19,0.15,0.5,0.44,0.-2,3.56,6.68,93332.79,687.72
691809,2,0.-38,10.3,0.-57,0.4,0.49,0.-5,3.50,6.68,93333.88,687.43
691843,2,-1.0,11.68,0.83,0.3,0.57,0.-6,3.56,6.69,93334.96,687.53
691877,2,0.-80,10.83,0.25,0.4,0.39,0.-4,3.56,6.68,93331.71,687.82
691911,2,-1.-63,11.0,-2.-37,0.6,0.-47,0.-12,3.56,6.69,93332.79,687.72
691945,2,0.-69,13.89,3.69,0.3,0.-6,0.-5,3.56,6.69,93332.79,687.14
691981,2,-1.-55,10.17,-3.-33,0.14,0.-81,0.-6,3.56,6.69,93337.13,687.53
692015,2,0.-8,13.55,1.42,0.12,0.-18,0.-11,3.56,6.68,93339.30,687.62
692049,2,-1.-84,9.21,-2.-40,0.14,0.21,0.-5,3.56,6.68,93337.13,687.72
692083,2,0.-1,9.70,0.55,0.10,0.58,0.-2,3.62,6.69,93337.13,688.1
692117,2,-2.-91,10.3,0.-94,0.5,0.51,0.-4,3.56,6.68,93333.88,687.24
692151,2,0.-52,9.92,0.88,0.5,0.11,0.1,3.62,6.69,93327.37,687.53
692185,2,-1.-8,9.96,0.-54,0.4,0.-44,0.2,3.62,6.69,93334.96,688.20
692220,2,0.41,9.84,0.-32,0.2,0.-50,0.2,3.56,6.68,93333.88,688.1
692254,2,0.-21,9.80,0.5,0.2,0.-13,0.-1,3.68,6.69,93333.88,687.72
692288,2,0.-34,9.80,0.55,0.1,0.-38,0.-1,3.62,6.68,93334.96,687.14
692322,2,0.-35,9.87,0.24,0.4,0.-28,0.-3,3.62,6.69,93334.96,687.82
692356,2,0.-62,9.82,0.16,0.7,0.-22,0.-4,3.56,6.69,93334.96,687.33
692390,2,0.-41,9.82,0.37,0.7,0.-25,0.-5,3.56,6.69,93328.46,687.72
692424,2,-1.-30,9.91,0.-24,0.8,0.-22,0.-5,3.56,6.68,93330.62,688.1
692458,2,0.-89,9.86,0.-16,0.5,0.-20,0.-1,3.62,6.68,93329.53,687.43
692493,2,0.-77,9.90,0.4,0.5,0.-16,0.-1,3.56,6.68,93334.96,687.33
692527,2,0.-83,9.95,0.-35,0.5,0.-20,0.-1,3.56,6.69,93332.79,687.33
692561,2,0.-58,9.88,0.-27,0.3,0.-9,0.0,3.62,6.68,93336.4,687.82
692595,2,0.-64,9.88,0.25,0.2,0.-12,0.0,3.56,6.69,93333.88,687.43
692629,2,0.-44,9.86,0.11,0.4,0.-15,0.1,3.62,6.68,93337.13,688.20
692663,2,0.-15,9.86,0.11,0.5,0.-21,0.-1,3.56,6.69,93331.71,687.14
692697,2,0.-29,9.85,0.0,0.5,0.-16,0.-4,3.62,6.69,93337.13,688.30
692731,2,0.-43,9.86,0.-33,0.5,0.2,0.-5,3.62,6.69,93333.88,687.43
692766,2,0.-71,9.96,0.22,0.5,0.27,0.-4,3.62,6.69,93334.96,687.53
692801,2,0.-90,9.84,0.6,0.8,0.45,0.-2,3.56,6.68,93337.13,687.33
692835,2,-1.-35,9.88,0.9,0.10,0.40,0.-4,3.56,6.68,93331.71,687.33
692869,2,-1.-65,9.93,0.-6,0.12,0.3,0.0,3.68,6.68,93326.28,687.24
692903,2,0.-12,9.82,0.13,0.10,0.-34,0.4,3.62,6.68,93332.79,687.62
692937,2,0.-61,9.98,0.-13,0.11,0.-40,0.0,3.62,6.69,93340.39,687.82
692971,2,0.-51,9.90,0.-51,0.10,0.-29,0.1,3.68,6.69,93340.39,688.20
693005,2,0.-45,9.76,0.-41,0.7,0.-61,0.1,3.56,6.69,93339.29,687.53
693051,2,0.-24,9.92,0.-57,0.7,0.-64,0.0,3.62,6.67,93326.28,687.53
693085,2,0.-13,9.94,0.-53,0.4,0.-56,0.-1,3.68,6.68,93336.4,687.82
693119,2,0.2,9.84,0.-48,0.3,0.-26,0.-3,3.62,6.68,93329.53,687.82
693153,2,0.-19,9.82,0.-33,0.3,0.10,0.-4,3.68,6.68,93330.62,687.62
693187,2,0.-51,9.83,0.-6,0.2,0.22,0.-5,3.68,6.68,93336.4,687.82
693221,2,0.-54,9.87,0.0,0.3,0.45,0.-4,3.68,6.68,93337.13,687.82
693255,2,0.-65,9.94,0.-19,0.2,0.30,0.-5,3.62,6.68,93336.4,688.1
693289,2,-1.-20,9.96,0.15,0.3,0.30,0.-6,3.62,6.68,93336.4,687.62
693324,2,0.-99,9.87,0.-21,0.2,0.6,0.-3,3.62,6.67,93331.71,687.33
693358,2,0.-26,9.85,0.17,0.1,0.-25,0.-1,3.56,6.68,93334.96,687.24
693392,2,0.-71,9.87,0.16,0.2,0.-38,0.-3,3.56,6.68,93336.4,687.72
693426,2,0.-30,9.83,0.8,0.2,0.-58,0.-3,3.62,6.68,93333.88,687.53
693460,2,0.-39,9.87,0.8,0.4,0.-43,0.-4,3.62,6.68,93340.39,687.53
693494,2,0.-2,9.87,0.-31,0.4,0.-34,0.-3,3.62,6.68,93339.30,687.24
693528,2,0.-28,9.83,0.-20,0.3,0.-14,0.-6,3.62,6.69,93333.88,687.33
693562,2,0.-52,9.92,0.-46,0.3,0.16,0.-6,3.56,6.69,93330.62,687.53
693598,2,0.-60,9.98,0.-7,0.2,0.36,0.-6,3.56,6.68,93337.13,687.24
693632,2,0.-85,9.90,0.-6,0.2,0.44,0.-6,3.56,6.68,93338.21,687.62
693666,2,0.-83,9.88,0.4,0.1,0.46,0.-4,3.62,6.68,93339.30,687.43
693700,2,-1.-50,9.84,0.24,0.1,0.45,0.-4,3.56,6.69,93338.21,687.24
693734,2,-1.-33,9.92,0.63,0.5,0.7,0.0,3.56,6.68,93333.88,688.11
693768,2,0.-23,9.60,0.49,0.7,0.-37,0.3,3.56,6.68,93332.79,686.85
693803,2,0.-93,9.70,0.17,0.6,0.-62,0.-2,3.56,6.69,93339.30,687.62
693838,2,0.4,9.93,0.-5,0.10,0.-54,0.1,3.56,6.69,93342.55,686.95
693872,2,0.-32,9.66,0.-13,0.11,0.-28,0.0,3.56,6.68,93336.4,687.62
693906,2,0.-40,9.83,0.-45,0.10,0.-29,0.-3,3.62,6.68,93331.71,687.62
693940,2,0.-42,9.73,0.-51,0.9,0.-15,0.-1,3.56,6.69,93338.21,687.33
693974,2,-1.0,9.88,0.-69,0.8,0.-4,0.-4,3.56,6.68,93340.39,688.20
694008,2,0.-47,10.3,0.-57,0.4,0.-3,0.0,3.56,6.68,93330.62,687.53
694042,2,0.-32,9.80,0.-32,0.2,0.-17,0.-1,3.62,6.69,93332.79,687.62
694076,2,0.-31,9.85,0.-38,0.2,0.-20,0.-2,3.56,6.69,93334.96,687.53
694111,2,0.-16,9.90,0.-11,0.0,0.-21,0.-3,3.56,6.69,93330.62,687.82
694145,2,0.1,9.81,0.-17,0.0,0.-5,0.-4,3.62,6.68,93334.96,687.33
694179,2,0.-32,9.91,0.-16,0.0,0.8,0.-6,3.56,6.69,93338.21,687.43
