millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
755580,21,14349,38,-1.-24,10.2,0.-42,0.-26,-4.-35,0.-21,6.93,10.2,89506.58,1033.49,0.0,0.0,0.0
755620,21,14389,40,0.-94,9.90,0.-22,0.-15,-4.-27,0.0,6.93,10.1,89516.35,1033.39,0.0,0.0,0.0
755658,21,14427,38,0.-94,9.70,0.1,0.4,-4.-17,0.8,6.81,10.1,89520.72,1032.59,0.0,0.0,0.0
755710,21,14479,52,0.-71,9.48,0.-7,0.21,-4.-5,0.1,6.81,10.1,89517.60,1032.47,0.0,0.0,0.0
755748,21,14517,38,0.-85,9.48,0.-36,0.19,-3.-96,0.-9,6.81,10.0,89531.75,1032.57,0.0,0.0,0.0
755786,21,14555,38,-1.-12,10.2,0.1,0.0,-3.-92,0.-10,6.81,10.1,89531.64,1031.68,0.0,0.0,0.0
755821,21,14590,35,-1.-22,10.11,0.-11,0.-10,-3.-91,0.-3,6.75,10.1,89532.78,1031.88,0.0,0.0,0.0
755859,21,14628,38,-1.-3,10.35,0.25,0.-18,-3.-89,0.10,6.68,10.2,89534.96,1031.68,0.0,0.0,0.0
755897,21,14666,38,0.-84,10.34,0.69,0.-11,-3.-83,0.15,6.68,10.1,89537.4,1031.8,0.0,0.0,0.0
755936,21,14705,39,0.-57,9.98,0.75,0.0,-3.-76,0.11,6.62,10.1,89544.74,1030.78,0.0,0.0,0.0
755973,21,14742,37,0.-59,10.6,0.49,0.-2,-3.-67,0.0,6.56,10.2,89543.59,1031.38,0.0,0.0,0.0
756011,21,14780,38,-1.0,10.9,0.39,0.-11,-3.-62,0.-4,6.56,10.1,89542.55,1030.27,0.0,0.0,0.0
756051,21,14820,40,0.-68,10.48,0.98,0.-15,-3.-60,0.2,6.56,10.1,89545.89,1030.87,0.0,0.0,0.0
756089,21,14858,38,0.-88,10.27,1.4,0.-13,-3.-58,0.11,6.68,10.1,89548.7,1029.97,0.0,0.0,0.0
756127,21,14896,38,0.-63,10.12,1.26,0.-3,-3.-56,0.30,6.68,10.1,89544.74,1030.18,0.0,0.0,0.0
756165,21,14934,38,0.-43,10.41,1.33,0.14,-3.-51,0.40,6.62,10.1,89550.14,1029.57,0.0,0.0,0.0
756209,21,14978,44,0.-8,9.89,0.96,0.34,-3.-43,0.37,6.62,10.1,89551.39,1029.38,0.0,0.0,0.0
756244,21,15013,35,0.0,9.84,0.76,0.34,-3.-37,0.22,6.62,10.1,89552.43,1029.87,0.0,0.0,0.0
756282,21,15051,38,0.34,9.69,0.73,0.22,-3.-32,0.9,6.68,10.0,89557.95,1028.57,0.0,0.0,0.0
756320,21,15089,38,0.-16,9.99,0.86,0.8,-3.-25,0.0,6.75,10.1,89564.50,1029.7,0.0,0.0,0.0
756358,21,15127,38,0.48,10.33,0.94,0.4,-3.-21,0.8,6.75,10.1,89565.42,1027.57,0.0,0.0,0.0
756396,21,15165,38,1.10,9.86,1.39,0.12,-3.-17,0.12,6.81,10.2,89568.75,1028.37,0.0,0.0,0.0
756434,21,15203,38,0.46,10.58,1.22,0.31,-3.-8,0.15,6.81,10.1,89572.8,1028.26,0.0,0.0,0.0
756474,21,15243,40,0.89,10.28,0.66,0.47,-2.-98,0.10,6.81,10.1,89568.86,1027.67,0.0,0.0,0.0
756512,21,15281,38,0.74,10.5,0.47,0.47,-2.-87,0.-1,6.87,10.2,89576.34,1027.77,0.0,0.0,0.0
756550,21,15319,38,0.58,10.40,0.73,0.37,-2.-78,0.-7,6.87,10.2,89577.60,1027.6,0.0,0.0,0.0
756588,21,15357,38,0.94,10.24,0.-3,0.28,-2.-72,0.-8,6.81,10.1,89575.30,1027.76,0.0,0.0,0.0
756626,21,15395,38,0.72,10.18,0.14,0.11,-2.-64,0.-7,6.81,10.2,89576.45,1027.85,0.0,0.0,0.0
756667,21,15436,41,0.85,10.5,0.34,0.9,-2.-56,0.-3,6.87,10.2,89580.82,1027.16,0.0,0.0,0.0
756722,21,15491,55,0.91,9.66,0.22,0.6,-2.-44,0.-5,6.87,10.1,89588.51,1026.54,0.0,0.0,0.0
756760,21,15529,38,1.1,9.96,0.7,0.1,-2.-35,0.-8,6.81,10.0,89587.47,1026.55,0.0,0.0,0.0
756798,21,15567,38,0.95,10.18,0.2,0.-4,-2.-23,0.-13,6.81,10.0,89596.10,1025.95,0.0,0.0,0.0
756836,21,15605,38,0.79,9.68,0.12,0.0,-2.-13,0.-15,6.87,10.1,89592.88,1025.55,0.0,0.0,0.0
756874,21,15643,38,0.89,9.38,0.14,0.8,-2.-2,0.-14,6.87,10.1,89592.77,1025.45,0.0,0.0,0.0
756909,21,15678,35,0.72,9.76,0.-30,0.10,-1.-95,0.-14,6.87,10.1,89603.69,1025.25,0.0,0.0,0.0
756948,21,15717,39,0.73,9.67,0.-27,0.-2,-1.-86,0.-9,6.93,10.2,89598.28,1025.64,0.0,0.0,0.0
756985,21,15754,37,0.65,10.0,0.-33,0.-14,-1.-80,0.-5,6.93,10.1,89604.72,1025.5,0.0,0.0,0.0
757023,21,15792,38,0.62,9.90,0.-46,0.-19,-1.-74,0.0,6.87,10.2,89605.87,1024.85,0.0,0.0,0.0
757061,21,15830,38,0.98,10.22,0.8,0.-24,-1.-65,0.4,6.93,10.1,89609.31,1025.36,0.0,0.0,0.0
757099,21,15868,38,0.81,10.6,0.-35,0.-19,-1.-57,0.0,6.93,10.1,89607.2,1024.74,0.0,0.0,0.0
757141,21,15910,42,1.14,10.18,0.5,0.-9,-1.-41,0.-9,6.87,10.1,89609.20,1024.54,0.0,0.0,0.0
757179,21,15948,38,0.83,9.76,0.-22,0.-1,-1.-32,0.-18,6.93,10.1,89615.75,1024.25,0.0,0.0,0.0
757232,21,16001,53,0.60,10.0,0.-41,0.6,-1.-18,0.-20,6.93,10.1,89612.64,1024.24,0.0,0.0,0.0
757270,21,16039,38,0.53,10.8,0.-41,0.5,-1.-12,0.-15,6.93,10.0,89623.44,1023.74,0.0,0.0,0.0
757308,21,16077,38,0.68,9.77,0.-32,0.1,-1.-8,0.-8,6.93,10.0,89621.26,1022.94,0.0,0.0,0.0
757349,21,16118,41,0.49,9.88,0.-49,0.-6,-1.-2,0.0,6.87,10.1,89631.14,1022.84,0.0,0.0,0.0
757387,21,16156,38,0.53,9.82,0.-68,0.-11,0.-99,0.3,6.93,10.0,89620.11,1023.53,0.0,0.0,0.0
757425,21,16194,38,0.51,9.81,0.-52,0.-15,0.-93,0.6,6.87,10.0,89627.81,1022.44,0.0,0.0,0.0
757463,21,16232,38,0.68,9.63,0.-39,0.-14,0.-83,0.0,6.93,10.0,89637.69,1022.54,0.0,0.0,0.0
757501,21,16270,38,0.73,9.86,0.-23,0.-6,0.-72,0.-10,6.93,10.1,89626.67,1021.84,0.0,0.0,0.0
757539,21,16308,38,0.50,9.90,0.-21,0.4,0.-61,0.-18,6.93,10.2,89636.44,1021.93,0.0,0.0,0.0
757580,21,16349,41,0.34,9.90,0.-32,0.14,0.-52,0.-16,6.81,10.2,89638.73,1022.13,0.0,0.0,0.0
757618,21,16387,38,0.30,9.98,0.-44,0.20,0.-46,0.-5,6.87,10.0,89645.17,1021.83,0.0,0.0,0.0
757656,21,16425,38,0.30,9.62,0.-69,0.13,0.-42,0.8,6.87,10.1,89639.87,1021.43,0.0,0.0,0.0
757694,21,16463,38,0.56,9.83,0.-66,0.8,0.-38,0.12,6.93,10.1,89650.57,1021.13,0.0,0.0,0.0
757737,21,16506,43,0.61,9.81,0.-52,0.-2,0.-32,0.16,6.87,10.1,89645.28,1021.23,0.0,0.0,0.0
757775,21,16544,38,0.72,9.73,0.-54,0.-7,0.-26,0.14,6.87,10.0,89654.11,1020.72,0.0,0.0,0.0
757816,21,16585,41,0.58,9.68,0.-49,0.-10,0.-16,0.8,6.87,10.0,89649.64,1020.53,0.0,0.0,0.0
757854,21,16623,38,0.85,9.36,0.-33,0.-8,0.-8,0.4,6.93,10.0,89657.34,1020.22,0.0,0.0,0.0
757892,21,16661,38,0.83,9.32,0.-34,0.-6,0.0,0.0,6.87,10.1,89659.52,1019.53,0.0,0.0,0.0
757930,21,16699,38,0.44,9.37,0.-54,0.-6,0.8,0.0,6.93,10.1,89657.23,1020.13,0.0,0.0,0.0
757969,21,16738,39,0.49,9.70,0.-43,0.-5,0.14,0.4,6.87,10.0,89658.38,1019.43,0.0,0.0,0.0
758009,21,16778,40,0.43,10.9,0.-42,0.-1,0.22,0.4,6.87,10.1,89663.78,1019.12,0.0,0.0,0.0
758047,21,16816,38,0.79,9.78,0.-22,0.0,0.29,0.7,6.87,10.0,89667.21,1019.12,0.0,0.0,0.0
758085,21,16854,38,0.98,9.36,0.-23,0.5,0.38,0.5,6.93,10.1,89668.15,1018.92,0.0,0.0,0.0
758123,21,16892,38,0.69,9.80,0.-64,0.3,0.47,0.3,6.93,10.1,89669.29,1018.62,0.0,0.0,0.0
758161,21,16930,38,0.77,9.83,0.-59,0.-5,0.53,0.2,6.93,10.0,89670.33,1018.43,0.0,0.0,0.0
758199,21,16968,38,0.81,9.99,0.-44,0.-11,0.59,0.1,6.87,10.2,89685.51,1018.63,0.0,0.0,0.0
758239,21,17008,40,0.68,9.88,0.-40,0.-10,0.65,0.-1,6.87,10.0,89676.99,1018.2,0.0,0.0,0.0
758277,21,17046,38,0.83,9.86,0.-47,0.-11,0.72,0.-6,6.93,10.1,89676.99,1018.22,0.0,0.0,0.0
758315,21,17084,38,0.63,10.27,0.-33,0.-12,0.80,0.-7,6.93,10.1,89678.3,1017.72,0.0,0.0,0.0
758353,21,17122,38,0.75,10.29,0.-12,0.-10,0.86,0.0,6.93,10.1,89685.62,1018.3,0.0,0.0,0.0
758391,21,17160,38,0.68,10.2,0.-38,0.-4,0.92,0.4,6.93,9.99,89688.94,1016.92,0.0,0.0,0.0
758429,21,17198,38,0.86,10.1,0.-27,0.-8,0.99,0.9,6.93,10.1,89693.31,1017.51,0.0,0.0,0.0
758470,21,17239,41,1.14,10.39,0.-17,0.-17,1.7,0.7,6.87,10.0,89688.94,1017.21,0.0,0.0,0.0
758508,21,17277,38,1.14,9.99,0.-4,0.-28,1.18,0.-3,6.93,10.0,89692.27,1016.91,0.0,0.0,0.0
758546,21,17315,38,1.6,9.85,0.-21,0.-36,1.26,0.-13,6.93,10.0,89698.82,1017.11,0.0,0.0,0.0
758584,21,17353,38,1.4,9.78,0.39,0.-40,1.37,0.-25,6.93,10.1,89694.35,1016.31,0.0,0.0,0.0
758622,21,17391,38,0.91,9.60,0.76,0.-28,1.48,0.-34,6.93,10.1,89704.23,1016.21,0.0,0.0,0.0
758663,21,17432,41,0.76,9.60,0.89,0.-5,1.56,0.-32,6.93,10.1,89706.52,1015.11,0.0,0.0,0.0
758701,21,17470,38,0.62,10.4,0.89,0.25,1.65,0.-19,6.93,10.0,89711.92,1015.61,0.0,0.0,0.0
758745,21,17514,44,0.70,9.98,0.24,0.50,1.70,0.-1,6.93,10.1,89709.74,1015.21,0.0,0.0,0.0
758783,21,17552,38,0.72,9.81,0.51,0.46,1.76,0.7,6.93,10.0,89713.7,1015.0,0.0,0.0,0.0
758821,21,17590,38,1.8,9.93,0.3,0.29,1.81,0.9,6.87,10.1,89714.10,1014.10,0.0,0.0,0.0
758859,21,17628,38,1.5,9.96,0.32,0.0,1.88,0.-5,6.93,10.0,89720.55,1014.1,0.0,0.0,0.0
758904,21,17673,45,1.28,10.46,0.37,0.-24,1.99,0.-26,6.93,10.0,89716.39,1013.79,0.0,0.0,0.0
758942,21,17711,38,0.89,10.67,0.81,0.-24,2.7,0.-36,6.93,10.0,89725.13,1013.59,0.0,0.0,0.0
758981,21,17750,39,0.36,10.18,1.33,0.-1,2.15,0.-27,6.87,10.0,89723.88,1014.20,0.0,0.0,0.0
759018,21,17787,37,0.25,10.54,1.33,0.26,2.20,0.-4,6.87,10.0,89732.61,1013.11,0.0,0.0,0.0
759056,21,17825,38,0.29,10.7,1.15,0.46,2.23,0.16,6.87,10.0,89735.94,1013.50,0.0,0.0,0.0
759094,21,17863,38,0.9,9.70,0.87,0.44,2.28,0.26,6.87,10.0,89734.79,1013.0,0.0,0.0,0.0
759134,21,17903,40,0.61,10.11,0.66,0.28,2.32,0.25,6.87,10.1,89732.71,1012.70,0.0,0.0,0.0
759172,21,17941,38,0.75,10.6,0.71,0.11,2.42,0.4,6.93,10.0,89732.61,1013.10,0.0,0.0,0.0
759210,21,17979,38,0.44,10.28,0.82,0.0,2.49,0.-14,6.87,10.0,89732.61,1012.50,0.0,0.0,0.0
759262,21,18031,52,0.-3,9.95,1.21,0.3,2.61,0.-30,6.75,10.0,89745.92,1012.39,0.0,0.0,0.0
759300,21,18069,38,0.-19,9.71,1.27,0.14,2.63,0.-28,6.81,9.99,89745.82,1011.60,0.0,0.0,0.0
759338,21,18107,38,0.-52,9.56,1.10,0.29,2.64,0.-19,6.81,10.0,89751.22,1011.88,0.0,0.0,0.0
759378,21,18147,40,0.-75,9.63,0.76,0.35,2.63,0.-3,6.75,10.0,89751.22,1011.40,0.0,0.0,0.0
759416,21,18185,38,0.-86,10.19,0.54,0.24,2.61,0.16,6.81,10.0,89750.18,1011.69,0.0,0.0,0.0
759454,21,18223,38,0.-34,10.34,0.59,0.3,2.58,0.24,6.75,10.1,89754.45,1011.49,0.0,0.0,0.0
759492,21,18261,38,0.-24,10.36,0.76,0.-19,2.60,0.15,6.75,10.0,89757.77,1010.69,0.0,0.0,0.0
759530,21,18299,38,0.-46,10.23,0.81,0.-28,2.66,0.-1,6.68,10.0,89763.17,1010.38,0.0,0.0,0.0
759570,21,18339,40,0.-52,10.13,1.5,0.-20,2.74,0.-18,6.68,10.1,89763.17,1010.29,0.0,0.0,0.0
759608,21,18377,38,0.-65,10.9,1.40,0.0,2.81,0.-23,6.68,9.99,89763.17,1010.9,0.0,0.0,0.0
759646,21,18415,38,0.-95,10.41,0.92,0.22,2.84,0.-22,6.75,10.0,89765.36,1010.30,0.0,0.0,0.0
759684,21,18453,38,-1.-11,10.38,0.73,0.41,2.88,0.-6,6.68,10.1,89763.17,1010.9,0.0,0.0,0.0
759722,21,18491,38,-1.-5,10.1,0.6,0.39,2.88,0.9,6.62,10.0,89769.83,1010.39,0.0,0.0,0.0
759765,21,18534,43,0.-81,10.57,0.-52,0.20,2.86,0.15,6.62,10.0,89774.10,1009.39,0.0,0.0,0.0
759805,21,18574,40,0.-78,10.54,0.-25,0.-11,2.84,0.12,6.56,10.0,89769.93,1009.30,0.0,0.0,0.0
759843,21,18612,38,0.-55,10.41,0.-20,0.-31,2.89,0.0,6.62,10.1,89777.42,1009.10,0.0,0.0,0.0
759881,21,18650,38,0.-83,10.21,0.30,0.-28,2.98,0.-15,6.62,10.0,89781.79,1008.59,0.0,0.0,0.0
759919,21,18688,38,-1.-7,10.37,0.22,0.-1,3.4,0.-15,6.62,10.0,89782.83,1008.69,0.0,0.0,0.0
759957,21,18726,38,-1.-3,10.48,0.2,0.33,3.11,0.3,6.62,10.0,89788.24,1008.79,0.0,0.0,0.0
759996,21,18765,39,0.-98,10.49,0.-21,0.54,3.17,0.26,6.56,10.0,89783.97,1008.8,0.0,0.0,0.0
760036,21,18805,40,0.-60,9.93,0.-74,0.54,3.23,0.42,6.62,10.1,89786.15,1008.28,0.0,0.0,0.0
760074,21,18843,38,0.-52,9.80,0.-95,0.35,3.28,0.43,6.62,10.1,89787.20,1008.18,0.0,0.0,0.0
760112,21,18881,38,0.17,9.89,-1.-11,0.13,3.36,0.29,6.68,10.1,89788.24,1008.28,0.0,0.0,0.0
760150,21,18919,38,0.12,9.94,0.-83,0.-8,3.49,0.0,6.62,10.1,89798.21,1007.78,0.0,0.0,0.0
760188,21,18957,38,0.-5,10.15,0.-55,0.-11,3.61,0.-19,6.68,10.1,89790.52,1006.69,0.0,0.0,0.0
760223,21,18992,35,0.-54,10.1,0.-44,0.0,3.69,0.-13,6.68,10.0,89799.25,1006.88,0.0,0.0,0.0
760266,21,19035,43,0.-49,9.93,0.-62,0.7,3.72,0.12,6.75,10.0,89802.58,1006.8,0.0,0.0,0.0
760304,21,19073,38,0.-22,10.6,0.-83,0.-5,3.71,0.39,6.81,10.1,89805.81,1006.88,0.0,0.0,0.0
760342,21,19111,38,0.30,10.1,0.-90,0.-37,3.65,0.56,6.81,10.0,89810.17,1006.38,0.0,0.0,0.0
760380,21,19149,38,0.59,9.62,0.-64,0.-62,3.64,0.51,6.87,10.0,89810.17,1005.28,0.0,0.0,0.0
760418,21,19187,38,1.11,9.40,0.15,0.-87,3.69,0.31,6.87,10.1,89819.95,1005.48,0.0,0.0,0.0
760459,21,19228,41,0.85,9.26,0.15,0.-87,3.78,0.2,6.81,10.0,89809.13,1005.58,0.0,0.0,0.0
760497,21,19266,38,0.70,9.26,0.63,0.-70,3.88,0.-19,6.87,10.0,89816.72,1004.97,0.0,0.0,0.0
760535,21,19304,38,0.51,9.28,0.66,0.-47,3.96,0.-29,6.87,10.0,89824.42,1004.88,0.0,0.0,0.0
760573,21,19342,38,0.53,9.53,0.53,0.-26,4.2,0.-32,6.93,10.0,89824.42,1005.28,0.0,0.0,0.0
760611,21,19380,38,0.52,9.96,0.50,0.-17,4.8,0.-34,6.87,10.0,89827.64,1003.78,0.0,0.0,0.0
760649,21,19418,38,0.67,10.10,0.55,0.-21,4.16,0.-47,6.87,9.99,89830.96,1004.26,0.0,0.0,0.0
760690,21,19459,41,1.6,9.78,0.56,0.-22,4.24,0.-66,6.87,10.0,89830.96,1004.7,0.0,0.0,0.0
760728,21,19497,38,0.24,9.68,1.19,0.-11,4.34,0.-92,6.87,10.0,89835.23,1003.47,0.0,0.0,0.0
760780,21,19549,52,0.-30,9.84,1.23,0.23,4.39,0.-94,6.87,10.0,89838.66,1003.57,0.0,0.0,0.0
760818,21,19587,38,0.-89,9.92,1.11,0.50,4.38,0.-79,6.87,9.99,89841.89,1003.46,0.0,0.0,0.0
760856,21,19625,38,0.-89,10.20,0.91,0.64,4.36,0.-57,6.87,10.0,89840.74,1003.27,0.0,0.0,0.0
760891,21,19660,35,-1.-22,9.99,0.36,0.69,4.30,0.-42,6.75,10.0,89844.7,1002.57,0.0,0.0,0.0
760929,21,19698,38,0.-99,9.94,0.39,0.57,4.24,0.-21,6.87,9.99,89846.25,1002.77,0.0,0.0,0.0
760967,21,19736,38,0.-88,9.4,0.55,0.48,4.22,0.-10,6.75,10.0,89849.37,1002.77,0.0,0.0,0.0
761006,21,19775,39,-1.-5,8.83,0.78,0.48,4.23,0.-5,6.75,10.0,89845.10,1002.27,0.0,0.0,0.0
761043,21,19812,37,-1.-33,9.11,0.32,0.53,4.24,0.6,6.75,10.0,89852.80,1002.37,0.0,0.0,0.0
761081,21,19850,38,-1.-52,9.84,0.6,0.55,4.24,0.36,6.75,10.0,89845.21,1002.38,0.0,0.0,0.0
761122,21,19891,41,-1.-43,10.66,0.-18,0.54,4.25,0.72,6.87,10.0,89853.94,1002.36,0.0,0.0,0.0
761160,21,19929,38,-1.-33,10.87,0.-21,0.52,4.26,1.5,6.81,10.0,89857.7,1001.37,0.0,0.0,0.0
761198,21,19967,38,0.-75,10.96,0.-60,0.33,4.28,1.26,6.75,10.0,89861.53,1001.68,0.0,0.0,0.0
761236,21,20005,38,0.-36,11.0,0.-50,0.15,4.36,1.31,6.68,10.0,89862.57,1000.88,0.0,0.0,0.0
761280,21,20049,44,0.5,10.66,0.-58,0.0,4.47,1.19,6.68,10.0,89864.85,1000.47,0.0,0.0,0.0
761321,21,20090,41,0.47,10.32,0.-63,0.-14,4.63,0.90,6.68,10.0,89869.22,1000.56,0.0,0.0,0.0
761359,21,20128,38,0.49,9.97,-1.0,0.-31,4.78,0.56,6.62,9.99,89871.41,1000.37,0.0,0.0,0.0
761397,21,20166,38,0.90,9.82,0.-73,0.-44,4.93,0.12,6.50,9.99,89874.64,1000.17,0.0,0.0,0.0
761435,21,20204,38,1.2,9.65,0.-53,0.-56,5.6,0.-25,6.50,10.0,89887.73,1000.17,0.0,0.0,0.0
761473,21,20242,38,0.85,9.62,0.-30,0.-59,5.15,0.-58,6.56,9.99,89882.22,999.67,0.0,0.0,0.0
761511,21,20280,38,0.42,9.89,0.-41,0.-61,5.19,0.-78,6.56,10.0,89892.10,999.67,0.0,0.0,0.0
761552,21,20321,41,0.38,9.81,0.13,0.-69,5.19,0.-86,6.62,10.0,89892.10,999.16,0.0,0.0,0.0
761590,21,20359,38,0.30,9.81,0.64,0.-63,5.18,0.-89,6.62,10.0,89893.25,998.86,0.0,0.0,0.0
761628,21,20397,38,0.12,9.59,1.9,0.-50,5.18,0.-87,6.68,9.99,89887.73,997.97,0.0,0.0,0.0
761666,21,20435,38,0.8,9.71,1.56,0.-21,5.19,0.-78,6.68,10.0,89901.88,998.36,0.0,0.0,0.0
761704,21,20473,38,0.21,9.92,1.74,0.19,5.22,0.-68,6.68,10.0,89903.2,998.6,0.0,0.0,0.0
761742,21,20511,38,-1.0,10.51,2.12,0.66,5.23,0.-43,6.81,10.0,89900.83,997.17,0.0,0.0,0.0
761788,21,20557,46,0.-73,10.47,1.51,1.7,5.24,0.-7,6.87,9.99,89910.71,997.15,0.0,0.0,0.0
761826,21,20595,38,0.-36,10.94,1.48,1.16,5.26,0.6,6.87,10.0,89908.53,996.96,0.0,0.0,0.0
761864,21,20633,38,0.-32,10.97,1.18,1.20,5.32,0.-2,6.93,10.0,89917.26,995.85,0.0,0.0,0.0
761902,21,20671,38,0.-80,10.80,0.61,1.14,5.41,0.-11,6.87,10.0,89918.20,996.6,0.0,0.0,0.0
761940,21,20709,38,-1.-34,11.26,0.23,1.2,5.45,0.-9,6.93,9.99,89918.30,996.36,0.0,0.0,0.0
761978,21,20747,38,-1.-68,11.23,0.-11,0.86,5.43,0.4,6.87,10.0,89922.77,996.36,0.0,0.0,0.0
762020,21,20789,42,-1.-70,11.54,-1.-11,0.46,5.34,0.25,6.87,9.99,89922.67,995.86,0.0,0.0,0.0
762057,21,20826,37,-1.-80,11.53,-1.-20,0.-3,5.22,0.42,6.81,9.99,89924.85,995.96,0.0,0.0,0.0
762095,21,20864,38,-1.-43,10.83,-1.-18,0.-34,5.15,0.49,6.87,10.0,89923.71,994.85,0.0,0.0,0.0
762133,21,20902,38,-1.-27,11.19,0.-83,0.-63,5.13,0.48,6.87,10.0,89931.40,994.86,0.0,0.0,0.0
762171,21,20940,38,-1.-18,10.90,0.-51,0.-64,5.17,0.48,6.87,10.0,89934.73,994.15,0.0,0.0,0.0
762212,21,20981,41,0.-89,11.23,0.-48,0.-49,5.23,0.51,6.81,9.99,89933.68,994.46,0.0,0.0,0.0
762250,21,21019,38,0.-33,11.26,0.-55,0.-34,5.30,0.50,6.81,9.99,89941.28,993.46,0.0,0.0,0.0
762293,21,21062,43,0.-13,11.5,0.-99,0.-29,5.40,0.36,6.81,10.0,89951.15,993.85,0.0,0.0,0.0
762331,21,21100,38,0.99,11.33,0.-65,0.-32,5.49,0.13,6.81,9.99,89943.46,993.25,0.0,0.0,0.0
762369,21,21138,38,0.82,11.44,0.-74,0.-28,5.61,0.-28,6.75,9.99,89953.24,992.85,0.0,0.0,0.0
762407,21,21176,38,0.86,11.27,0.-38,0.-11,5.74,0.-62,6.75,9.99,89957.70,992.85,0.0,0.0,0.0
762451,21,21220,44,0.74,11.38,0.-35,0.3,5.82,0.-77,6.68,9.99,89955.52,992.85,0.0,0.0,0.0
762489,21,21258,38,0.49,11.35,0.-51,0.4,5.83,0.-77,6.68,9.99,89964.15,992.15,0.0,0.0,0.0
762527,21,21296,38,0.34,11.49,0.-35,0.-18,5.80,0.-69,6.62,10.0,89962.7,992.15,0.0,0.0,0.0
762565,21,21334,38,0.22,11.61,0.48,0.-34,5.73,0.-63,6.62,9.99,89972.89,990.75,0.0,0.0,0.0
762603,21,21372,38,0.25,11.30,1.11,0.-23,5.72,0.-53,6.56,10.0,89966.34,991.7,0.0,0.0,0.0
762637,21,21406,34,0.-22,11.49,1.77,0.-3,5.72,0.-37,6.56,10.0,89979.34,989.96,0.0,0.0,0.0
762675,21,21444,38,0.-29,11.44,2.0,0.38,5.72,0.-6,6.62,9.99,89977.25,990.75,0.0,0.0,0.0
762713,21,21482,38,0.-10,11.48,1.77,0.67,5.74,0.22,6.56,10.0,89983.80,990.86,0.0,0.0,0.0
762751,21,21520,38,0.-43,11.11,1.56,0.78,5.76,0.32,6.62,10.1,89981.62,989.66,0.0,0.0,0.0
762804,21,21573,53,0.-24,11.2,1.8,0.74,5.83,0.20,6.75,10.0,89990.45,989.55,0.0,0.0,0.0
762842,21,21611,38,0.-69,11.19,0.85,0.64,5.93,0.-5,6.68,9.99,89988.37,989.94,0.0,0.0,0.0
762883,21,21652,41,-1.-16,10.70,0.58,0.58,5.99,0.-20,6.81,9.99,89982.86,989.35,0.0,0.0,0.0
762921,21,21690,38,-1.-45,11.1,0.52,0.48,5.98,0.-18,6.87,9.99,89984.94,989.34,0.0,0.0,0.0
762959,21,21728,38,-1.-92,11.58,0.-22,0.31,5.92,0.-4,6.81,9.99,89999.9,988.75,0.0,0.0,0.0
762997,21,21766,38,-1.-79,11.44,0.-71,0.-9,5.83,0.11,6.87,9.99,89997.0,989.5,0.0,0.0,0.0
763036,21,21805,39,-1.-78,11.45,0.-70,0.-31,5.79,0.18,6.87,10.0,90003.46,988.55,0.0,0.0,0.0
763073,21,21842,37,-1.-42,10.76,0.-53,0.-43,5.76,0.26,6.81,9.99,90007.92,988.15,0.0,0.0,0.0
763113,21,21882,40,-1.-53,11.22,0.-26,0.-30,5.79,0.33,6.93,9.99,90002.41,987.85,0.0,0.0,0.0
763151,21,21920,38,-1.-24,10.92,0.-31,0.-11,5.84,0.54,6.93,9.99,90015.51,987.85,0.0,0.0,0.0
763189,21,21958,38,0.-67,10.98,0.-27,0.1,5.90,0.70,6.87,9.99,90020.92,987.5,0.0,0.0,0.0
763227,21,21996,38,0.0,10.92,0.-73,0.4,5.98,0.63,6.87,9.99,90015.51,986.75,0.0,0.0,0.0
763265,21,22034,38,0.80,11.21,0.-86,0.-8,6.13,0.28,6.93,9.99,90018.74,986.65,0.0,0.0,0.0
763318,21,22087,53,1.11,10.51,0.-26,0.-13,6.32,0.-18,6.81,9.99,90017.79,986.24,0.0,0.0,0.0
763356,21,22125,38,0.66,11.1,0.-26,0.1,6.48,0.-55,6.75,9.99,90025.39,986.4,0.0,0.0,0.0
763394,21,22163,38,0.44,11.13,0.-10,0.22,6.53,0.-62,6.75,9.99,90031.94,985.95,0.0,0.0,0.0
763432,21,22201,38,0.25,10.67,0.-15,0.30,6.55,0.-56,6.75,9.99,90029.75,985.45,0.0,0.0,0.0
763470,21,22239,38,0.29,10.90,0.-25,0.17,6.52,0.-46,6.68,9.99,90036.30,985.25,0.0,0.0,0.0
763508,21,22277,38,0.18,10.44,0.28,0.-14,6.47,0.-51,6.68,9.99,90040.67,984.74,0.0,0.0,0.0
763549,21,22318,41,0.22,10.18,0.44,0.-27,6.46,0.-63,6.62,9.99,90043.89,985.25,0.0,0.0,0.0
763587,21,22356,38,0.-27,10.85,1.21,0.-22,6.45,0.-68,6.56,9.99,90045.3,984.74,0.0,0.0,0.0
763625,21,22394,38,-1.-27,10.97,1.55,0.8,6.42,0.-43,6.62,9.99,90046.8,984.25,0.0,0.0,0.0
763663,21,22432,38,-1.-36,10.70,1.43,0.31,6.36,0.-2,6.56,9.99,90047.22,983.94,0.0,0.0,0.0
