millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
586958,20,3534,100,0.588,0.330,-12.494,16.895,-32.373,52.280,0.282,0.292,0.385,-459.0,11.868,89087.296,1072.683,4667.155,0.6,1.611,586942.0,-12.946,586942.0,1071.977,-875.207,-8.114
587047,20,3623,89,0.947,0.229,-12.824,17.202,-34.785,52.820,0.266,0.267,0.397,-459.0,11.873,89074.601,1073.528,3536.595,0.12,1.464,587031.0,-12.458,587031.0,1073.128,-878.323,-8.328
587142,20,3718,95,0.567,0.165,-12.415,17.275,-35.150,50.862,0.265,0.261,0.361,-459.0,11.868,89072.70,1074.279,2360.505,0.2,1.825,587126.0,-12.300,587126.0,1073.340,-867.753,-8.62
587231,20,3807,89,-1.313,0.236,-12.121,17.728,-35.530,48.684,0.266,0.288,0.427,-491.0,11.877,89064.187,1075.219,1274.28,0.15,1.419,587215.0,-12.114,587215.0,1074.724,-877.848,-7.871
587320,20,3896,89,0.208,0.308,-11.317,17.465,-36.860,50.950,0.292,0.313,0.302,-491.0,11.887,89052.750,1075.853,220.773,0.10,1.509,587304.0,-11.554,587304.0,1075.687,-874.460,-7.349
587415,20,3991,95,0.122,0.129,-11.51,17.27,-38.292,48.991,0.344,0.312,0.340,-491.0,11.877,89043.609,1076.626,-862.911,0.2,1.825,587399.0,-11.260,587399.0,1075.898,-865.754,-7.177
587532,20,4108,117,0.57,0.143,-11.102,17.582,-38.877,45.980,0.405,0.318,0.289,-491.0,11.859,89039.523,1077.287,-2175.298,0.0,2.22,587516.0,-11.173,587516.0,1075.875,-860.246,-7.209
587627,20,4203,95,0.43,0.222,-11.238,16.442,-40.397,44.943,0.445,0.295,0.196,-491.0,11.877,89033.437,1078.156,-3231.43,0.8,1.548,587610.0,-11.288,587610.0,1076.698,-871.981,-7.298
587716,20,4292,89,0.818,0.502,-11.417,17.874,-42.19,43.203,0.505,0.299,0.232,-491.0,11.877,89024.289,1077.967,-4252.201,0.10,1.503,587700.0,-11.403,587700.0,1077.684,-873.181,-7.414
587802,21,4378,86,0.193,0.114,-11.51,17.962,-43.335,42.911,0.557,0.317,0.181,-491.0,11.882,89030.664,1078.506,-5250.832,0.1,2.104,587789.0,-11.37,587789.0,1077.589,-858.524,-7.177
587892,21,4468,90,7.20,-8.269,-5.423,17.348,-44.738,37.869,0.605,0.239,0.244,-459.0,11.887,89027.351,1077.989,-5727.400,0.10,1.515,587876.0,0.81,587876.0,1078.530,-871.782,-3.522
587981,21,4557,89,-4.493,1.40,-10.779,17.567,-45.586,35.165,0.677,0.358,0.144,-459.0,11.887,89030.664,1078.646,-6217.799,0.3,2.442,587965.0,-11.102,587965.0,1078.223,-850.602,-6.999
588081,21,4657,100,0.595,0.100,-10.621,17.509,-48.216,32.826,0.751,0.453,0.277,-459.0,11.877,89019.718,1079.140,-7273.814,0.2,1.825,588065.0,-10.18,588065.0,1078.435,-864.67,-6.897
588169,21,4745,88,0.423,0.595,-10.592,16.778,-49.327,29.538,0.829,0.422,0.467,-491.0,11.873,89021.757,1078.718,-8176.892,0.4,2.733,588153.0,-10.506,588153.0,1078.11,-846.607,-6.878
588258,21,4834,89,0.531,0.330,-10.262,15.361,-50.760,25.518,0.946,0.445,0.457,-491.0,11.887,89025.70,1078.106,-9114.509,0.1,1.913,588242.0,-10.563,588242.0,1078.106,-860.996,-6.664
588347,21,4923,89,0.258,0.265,-10.456,14.527,-52.221,21.528,-1.67,0.460,0.387,-491.0,11.887,89026.335,1078.201,-10048.613,0.1,1.877,588331.0,-10.427,588331.0,1078.246,-862.407,-6.790
588442,21,5018,95,0.100,0.272,-10.499,12.642,-52.996,16.281,-1.174,0.459,0.326,-491.0,11.891,89030.906,1078.318,-11041.939,0.2,2.306,588426.0,-10.484,588426.0,1078.11,-853.277,-6.818
588531,21,5107,89,0.301,0.251,-10.542,11.546,-53.244,11.312,-1.262,0.445,0.215,-491.0,11.887,89032.945,1077.777,-11978.279,0.2,1.825,588515.0,-10.556,588515.0,1078.223,-864.156,-6.846
588632,21,5208,101,0.136,0.430,-10.678,11.34,-52.733,4.574,-1.349,0.410,0.129,-459.0,11.877,89032.171,1077.26,-13034.293,0.4,2.667,588615.0,-10.563,588615.0,1077.823,-848.222,-6.934
588726,21,5302,94,0.344,0.251,-10.757,10.406,-52.31,-1.929,-1.413,0.375,0.60,-459.0,11.882,89042.335,1076.698,-14047.396,0.15,0.992,588710.0,-10.764,588710.0,1076.321,-892.726,-6.985
588815,21,5391,89,0.43,0.337,-10.527,9.266,-49.956,-9.923,-1.450,0.321,0.113,-459.0,11.887,89045.648,1076.721,-15003.541,0.2,1.825,588799.0,-10.721,588799.0,1076.532,-865.734,-6.836
588904,21,5480,89,-20.300,2.519,-10.499,14.323,-38.512,-18.474,-1.652,0.162,0.625,-491.0,11.891,89053.531,1075.992,-15436.440,0.91,1.109,588888.0,0.993,588888.0,1084.685,-888.901,-6.818
588999,21,5575,95,-1.213,0.100,-11.784,6.810,-38.994,-21.251,-1.560,0.314,0.466,-459.0,11.896,89057.328,1075.453,-15913.868,0.106,0.890,588983.0,-11.44,588983.0,1074.535,-898.822,-7.652
589088,21,5664,89,0.387,0.165,-15.394,2.762,-36.641,-27.228,-1.164,0.127,0.432,-459.0,11.891,89060.390,1074.513,-16948.916,0.1,1.894,589072.0,-12.214,589072.0,1074.652,-866.141,-9.997
589193,21,5769,105,1.170,3.589,-9.630,0.920,-33.75,-28.573,0.661,0.140,0.165,-459.0,11.887,89076.640,1074.67,-18203.203,0.7,5.11,589177.0,-11.676,589177.0,1073.902,-822.977,-6.254
589282,21,5858,89,-1.48,-10.250,-20.355,-8.170,-22.244,-38.716,-5.639,2.623,-8.184,-459.0,11.891,89069.539,1074.207,-19595.386,0.6,3.175,589266.0,-19.608,589266.0,1073.361,-842.601,-13.218
589371,21,5947,89,-4.759,-5.391,-19.910,18.430,16.4,-44.548,-3.402,8.648,-9.292,-459.0,11.891,89048.953,1076.321,-21373.775,0.22,1.331,589355.0,-20.355,589355.0,1075.380,-881.436,-12.929
589468,21,6044,97,-8.563,2.426,-21.166,61.400,-4.750,-15.536,4.362,9.987,-4.63,-459.0,11.891,89105.101,1069.958,-23317.240,0.12,-4.773,589452.0,-19.716,589452.0,1074.207,-829.776,-13.745
589557,21,6133,89,2.663,-1.514,-17.218,50.438,-12.905,39.432,7.443,9.987,-2.318,-491.0,11.891,89141.695,1068.808,-24984.781,0.67,0.801,589541.0,-17.756,589541.0,1068.175,-911.581,-11.181
589647,21,6223,90,11.4,-8.104,-11.166,20.257,14.484,52.499,5.438,4.888,-1.52,-459.0,11.887,89132.546,1069.20,-26215.7,0.8,4.675,589630.0,-9.888,589630.0,1067.447,-831.4,-7.251
589769,21,6345,122,26.481,-15.505,-4.950,12.116,21.762,47.383,-3.490,-8.135,8.28,-491.0,11.868,89152.343,1067.802,-27099.802,0.10,1.441,589753.0,-4.497,589753.0,1068.714,-888.340,-3.214
589858,21,6434,89,-42.783,-63.26,16.585,52.60,53.156,31.759,0.753,-4.670,10.6,-491.0,11.882,89168.109,1065.79,-27104.968,0.32,0.469,589842.0,4.381,589842.0,1065.829,-938.343,10.770
589947,21,6523,89,-65.338,24.76,-14.253,10.420,18.430,46.448,-4.373,-8.585,10.6,-459.0,11.877,89183.93,1064.234,-26940.191,0.11,-28.574,589931.0,0.678,589931.0,1064.796,-754.922,-9.256
590041,21,6617,94,4.429,-19.30,-4.591,21.864,-6.533,56.65,-4.357,-2.109,10.6,-459.0,11.882,89181.835,1064.256,-27131.548,0.14,-1.608,590025.0,-3.392,590025.0,1063.412,-883.796,-2.981
590130,21,6706,89,-2.160,-7.558,-4.261,47.734,24.188,38.307,6.844,-6.641,10.6,-491.0,11.891,89187.429,1063.740,-27666.349,0.3,2.396,590114.0,-8.625,590114.0,1063.128,-866.370,-2.767
590225,21,6801,95,15.261,-16.395,-1.856,-17.772,25.621,24.57,-3.943,-4.800,10.6,-459.0,11.887,89191.757,1063.106,-27955.556,0.2,1.810,590209.0,2.536,590209.0,1063.362,-880.276,-1.205
590325,21,6901,100,-9.604,-15.670,-1.813,27.38,-6.416,54.735,10.8,-3.592,10.6,-459.0,11.877,89199.101,1062.357,-28201.123,0.16,0.621,590309.0,-7.448,590309.0,1061.745,-928.162,-1.177
590414,21,6990,89,11.923,-5.412,3.577,7.950,14.454,49.546,-1.990,-1.733,10.6,-459.0,11.891,89211.320,1061.723,-28400.191,0.0,2.0,590398.0,2.974,590398.0,1061.745,-876.125,2.323
590502,21,7078,88,-2.555,-1.636,-2.172,20.8,2.572,54.881,3.517,-3.682,10.6,-491.0,11.887,89208.7,1060.596,-28422.41,0.1,2.103,590486.0,-3.471,590486.0,1061.651,-874.792,-1.410
590591,21,7167,89,2.555,-12.210,-1.210,12.774,10.450,54.209,-2.791,0.776,10.6,-459.0,11.901,89221.492,1060.691,-28567.123,0.12,-5.665,590575.0,0.211,590575.0,1060.501,-831.311,0.785
590681,21,7257,90,2.88,-3.373,-5.194,27.871,-16.559,52.572,-2.140,-6.460,10.6,-459.0,11.891,89229.375,1060.596,-28773.218,0.7,3.721,590664.0,-4.842,590664.0,1059.868,-849.986,-3.373
590770,21,7346,89,-3.840,-12.361,0.340,56.445,19.862,43.627,0.703,-1.510,10.6,-459.0,11.901,89227.85,1059.963,-28976.785,0.4,2.731,590754.0,0.318,590754.0,1059.446,-865.179,0.221
590870,21,7446,100,3.775,-3.93,-1.813,23.326,34.814,41.289,-1.982,-4.502,10.6,-459.0,11.882,89234.187,1059.308,-29018.841,0.6,3.569,590854.0,-1.159,590854.0,1058.835,-853.435,-1.177
590959,21,7535,89,-3.775,-3.682,-3.413,4.209,29.845,46.229,2.265,0.613,10.6,-459.0,11.896,89240.265,1058.558,-29205.451,0.7,3.896,590943.0,-3.33,590943.0,1058.180,-850.353,-2.217
591053,21,7629,94,2.727,-5.211,0.262,-12.496,-10.289,39.272,-2.755,0.814,10.6,-459.0,11.896,89253.507,1058.135,-29375.890,0.3,2.489,591037.0,0.592,591037.0,1057.852,-869.868,0.170
591142,21,7718,89,-4.386,0.667,1.374,27.608,-37.737,33.31,0.479,-1.420,10.6,-459.0,11.896,89245.625,1057.641,-29361.251,0.3,2.437,591126.0,0.921,591126.0,1057.547,-871.567,0.892
591231,21,7807,89,0.760,-8.384,0.792,63.256,-2.937,33.762,-2.771,0.597,10.6,-459.0,11.896,89259.343,1056.492,-29266.433,0.5,3.70,591215.0,1.208,591215.0,1057.30,-861.438,0.514
591326,21,7902,95,0.997,-1.665,-3.880,45.513,39.505,29.99,0.93,-3.818,10.6,-459.0,11.891,89262.656,1056.659,-29369.468,0.2,2.302,591310.0,-3.378,591310.0,1056.798,-874.709,-2.520
591675,21,8251,349,2.684,-4.63,0.686,56.50,-19.555,34.755,-3.299,0.144,10.6,-459.0,11.794,89288.945,1054.161,-29917.91,0.1,3.724,591659.0,0.239,591659.0,1056.165,-855.989,0.445
591765,21,8341,90,-4.242,-3.144,2.163,59.953,31.248,25.153,0.70,-1.196,10.6,-459.0,11.850,89301.640,1053.107,-29875.619,0.22,0.30,591748.0,0.692,591748.0,1054.133,-1071.507,1.405
591987,21,8563,222,0.64,-3.58,-1.906,-11.721,-11.93,39.812,3.446,1.65,10.6,-491.0,11.840,89309.585,1052.468,-30035.837,0.7,0.409,591971.0,-2.129,591971.0,1052.424,-956.565,-1.238
592205,21,8781,218,-1.55,-4.867,1.280,53.536,-2.367,42.677,0.160,2.204,10.6,-459.0,11.808,89320.476,1050.715,-30136.910,0.0,2.139,592189.0,1.201,592189.0,1052.301,-884.77,0.831
592294,21,8870,89,3.632,-3.316,0.994,37.912,19.921,46.506,-2.949,-1.679,10.6,-459.0,11.850,89334.507,1050.992,-30082.660,0.25,0.198,592278.0,0.17,592278.0,1050.54,-990.571,0.646
592388,21,8964,94,-1.586,-7.350,1.115,27.901,29.874,46.667,0.746,-2.384,10.6,-491.0,11.877,89329.453,1049.583,-30092.503,0.0,2.52,592372.0,0.226,592372.0,1050.4,-886.662,0.724
592477,21,9053,89,5.491,-6.403,1.244,4.720,20.403,46.945,0.669,-2.489,10.6,-459.0,11.887,89343.171,1049.394,-29992.574,0.18,0.505,592461.0,2.472,592461.0,1048.339,-949.960,0.808
592572,21,9148,95,0.165,0.423,-2.42,9.339,5.247,52.586,3.263,-2.81,10.6,-459.0,11.882,89349.796,1048.528,-29956.148,0.2,1.825,592556.0,-1.705,592556.0,1048.550,-893.318,-1.326
592672,21,9248,100,3.517,-4.70,0.340,3.624,3.346,51.52,0.784,1.902,10.6,-459.0,11.877,89347.750,1048.528,-30083.269,0.2,1.811,592656.0,0.836,592656.0,1048.782,-893.757,0.221
592761,21,9337,89,0.351,3.158,2.644,7.190,-15.404,49.634,1.115,0.147,9.727,-459.0,11.896,89357.679,1047.612,-29967.367,0.10,25.899,592745.0,3.441,592745.0,1047.823,-775.794,1.717
592847,30,9423,86,-2.218,-4.120,1.962,17.831,-14.995,50.935,0.31,3.737,10.6,-459.0,11.887,89370.140,1047.190,-29732.111,0.14,-3.135,592833.0,1.905,592833.0,1046.581,-870.928,1.274
592938,4,9514,91,0.344,2.411,-4.146,26.351,-27.901,45.776,-3.959,0.495,8.814,-459.0,11.896,89375.976,1046.442,-29540.748,0.5,3.68,592920.0,2.493,592920.0,1046.64,-872.513,-2.692
593018,4,9594,80,-4.271,5.513,2.443,50.599,-21.689,35.4,0.558,0.341,9.209,-459.0,11.891,89379.289,1046.137,-29281.259,0.1,1.913,593012.0,3.147,593012.0,1046.159,-894.237,1.586
593098,4,9674,80,-2.498,-6.697,2.508,58.506,4.603,38.29,-2.213,1.242,10.6,-459.0,11.887,89380.554,1044.683,-29015.994,0.13,-17.492,593092.0,3.484,593092.0,1045.105,-795.621,1.628
593195,4,9771,97,2.684,0.588,-2.861,48.363,27.769,37.489,0.699,-4.173,9.746,-459.0,11.882,89386.625,1044.218,-28978.453,0.6,3.560,593189.0,-2.710,593189.0,1044.495,-867.134,-1.858
593275,4,9851,80,-1.737,-4.651,0.621,31.408,48.363,26.381,2.842,-1.992,9.747,-459.0,11.887,89396.562,1043.796,-29142.746,0.2,2.191,593269.0,-1.396,593269.0,1044.334,-889.540,0.403
593354,4,9930,79,4.931,-6.65,2.773,-3.25,43.72,20.432,0.249,-1.518,9.368,-459.0,11.891,89404.445,1044.451,-29066.236,0.10,6.580,593348.0,3.333,593348.0,1043.514,-840.653,1.801
593434,4,10010,80,0.208,2.110,0.384,-18.591,17.743,27.594,2.508,-2.839,8.370,-459.0,11.896,89404.445,1043.303,-28900.607,0.6,3.67,593428.0,0.806,593428.0,1042.997,-875.348,0.249
593514,4,10090,80,-1.270,-2.749,-1.662,-19.131,-3.449,30.707,3.176,2.81,8.768,-459.0,11.896,89409.15,1042.743,-28922.193,0.2,2.267,593508.0,-1.346,593508.0,1042.786,-889.576,-1.79
593600,4,10176,86,6.22,0.222,1.790,-9.894,-31.584,24.568,0.625,1.593,8.160,-459.0,11.891,89418.164,1042.249,-28919.468,0.3,2.485,593594.0,1.409,593594.0,1042.460,-885.802,1.162
593690,4,10266,90,-1.952,5.670,1.316,18.927,-42.122,25.621,2.384,0.1,6.343,-459.0,11.882,89422.976,1041.995,-28812.601,0.8,4.642,593684.0,0.964,593684.0,1041.734,-858.548,0.855
593770,4,10346,80,-2.318,-3.101,1.86,37.240,-32.168,36.202,1.679,3.764,6.651,-459.0,11.896,89429.835,1041.363,-28742.15,0.12,26.128,593764.0,0.799,593764.0,1040.774,-781.943,0.705
593856,4,10432,86,5.276,-1.371,0.162,42.619,-23.750,39.871,-2.712,2.277,6.284,-459.0,11.887,89437.726,1040.542,-28738.408,0.3,2.437,593849.0,0.714,593849.0,1040.470,-888.235,0.105
593935,4,10511,79,0.581,6.352,1.488,52.323,-17.947,36.319,0.733,0.644,5.31,-459.0,11.891,89446.875,1039.931,-28727.546,0.9,4.657,593929.0,0.986,593929.0,1039.743,-859.726,0.966
594015,4,10591,80,-5.563,0.796,2.364,57.453,1.52,36.714,1.328,2.332,5.297,-459.0,11.905,89451.210,1040.353,-28595.226,0.4,2.485,594009.0,2.321,594009.0,1039.416,-888.47,1.535
594102,4,10678,87,2.935,-5.355,1.208,46.243,11.867,48.114,-3.463,2.202,5.549,-459.0,11.896,89456.23,1038.762,-28436.650,0.0,2.0,594096.0,1.323,594096.0,1039.416,-898.398,0.785
594208,4,10784,106,-1.787,3.976,0.139,43.510,5.188,48.173,-2.116,-1.958,4.757,-459.0,11.882,89457.515,1038.719,-28390.300,0.9,-17.919,594202.0,0.449,594202.0,1038.363,-800.575,0.90
594288,4,10864,80,-5.175,-1.780,2.637,43.86,15.83,46.83,0.353,1.792,6.9,-459.0,11.882,89466.429,1037.266,-28344.121,0.1,2.160,594282.0,1.603,594282.0,1038.225,-897.37,1.712
594374,4,10950,86,4.967,-4.378,0.614,28.237,15.375,52.236,-3.646,0.734,6.270,-459.0,11.891,89467.453,1037.78,-28220.705,0.13,-5.815,594368.0,1.266,594368.0,1037.78,-852.845,0.398
594454,4,11030,80,1.450,1.464,-2.459,31.598,3.171,53.653,-2.325,-3.601,5.708,-459.0,11.896,89482.203,1036.983,-28266.984,0.11,16.875,594448.0,-2.423,594448.0,1036.141,-806.270,-1.597
594539,4,11115,85,-6.51,-3.352,4.331,42.209,10.537,47.749,0.711,0.891,6.677,-459.0,11.891,89482.203,1036.330,-28184.54,0.0,1.978,594533.0,4.374,594533.0,1036.163,-901.883,2.812
594619,4,11195,80,3.215,-6.453,2.56,35.48,19.555,47.500,-2.311,0.81,7.47,-459.0,11.887,89482.203,1035.815,-27907.302,0.4,2.485,594613.0,2.544,594613.0,1035.836,-892.538,1.335
594710,4,11286,91,2.354,1.830,-2.401,34.54,15.404,50.511,0.542,-3.839,6.117,-459.0,11.891,89493.875,1034.740,-27855.427,0.7,4.652,594704.0,-1.404,594704.0,1035.109,-864.934,-1.559
594790,4,11366,80,-3.194,-1.270,-1.612,37.956,29.684,43.276,2.675,-1.853,6.109,-459.0,11.896,89500.734,1034.246,-27968.896,0.5,2.724,594784.0,-1.432,594784.0,1034.689,-889.62,-1.46
594871,4,11447,81,2.239,-6.927,3.506,23.838,40.836,37.211,0.378,0.171,6.369,-459.0,11.891,89500.500,1034.456,-27910.82,0.5,2.797,594864.0,2.903,594864.0,1034.246,-887.478,2.276
594950,4,11526,79,4.335,0.696,1.58,7.790,34.624,38.541,0.203,-2.419,5.584,-459.0,11.896,89504.835,1034.35,-27751.630,0.6,2.975,594944.0,1.58,594944.0,1033.752,-886.289,0.687
595029,4,11605,79,-1.607,1.916,-2.121,4.720,33.16,40.32,2.793,-1.766,4.832,-459.0,11.901,89510.671,1033.193,-27769.542,0.2,2.265,595023.0,-1.511,595023.0,1033.542,-898.10,-1.377
595109,4,11685,80,0.0,-3.29,0.707,-6.65,31.58,33.133,2.622,1.111,4.985,-459.0,11.901,89516.273,1033.614,-27862.337,0.6,3.65,595103.0,0.808,595103.0,1033.26,-885.60,0.459
595189,4,11765,80,5.32,-2.742,2.737,-18.137,19.380,27.228,0.120,0.144,4.313,-459.0,11.901,89527.710,1032.468,-27773.949,0.6,3.159,595183.0,3.17,595183.0,1032.489,-885.369,1.778
595280,4,11856,91,0.825,3.567,0.268,-19.234,5.188,31.277,1.357,-1.518,3.24,-459.0,11.891,89534.804,1031.604,-27584.566,0.9,6.569,595274.0,1.144,595274.0,1031.668,-852.539,0.174
595360,4,11936,80,-2.325,1.162,0.32,-16.150,2.75,33.674,2.996,0.919,2.732,-459.0,11.901,89534.804,1030.878,-27555.41,0.8,3.877,595354.0,0.406,595354.0,1031.16,-876.985,0.21
595440,4,12016,80,2.88,-2.390,0.325,-20.125,-1.724,29.698,1.463,2.247,2.651,-459.0,11.896,89538.117,1031.509,-27565.427,0.2,2.302,595434.0,0.146,595434.0,1030.784,-900.631,0.211
595519,4,12095,79,5.800,0.0,3.290,-20.988,-9.880,24.948,0.47,0.345,1.755,-459.0,11.901,89547.265,1030.57,-27415.478,0.5,2.667,595513.0,3.649,595513.0,1030.384,-894.485,2.136
595599,4,12175,80,0.301,3.309,1.237,-17.918,-12.613,29.655,1.324,-1.641,0.648,-459.0,11.910,89548.289,1029.215,-27211.660,0.11,24.272,595593.0,1.445,595593.0,1029.427,-796.776,0.803
595679,4,12255,80,-2.397,1.342,0.297,-15.317,-9.456,33.776,2.298,0.568,0.631,-459.0,11.901,89556.648,1029.499,-27122.984,0.0,2.0,595673.0,0.771,595673.0,1029.427,-908.574,0.193
595765,4,12341,86,1.708,-1.543,0.390,-17.465,-7.59,31.949,1.269,1.922,0.655,-459.0,11.901,89565.562,1028.657,-27079.515,0.12,-18.95,595759.0,0.239,595759.0,1028.374,-810.308,0.253
595855,4,12431,90,4.292,0.0,2.615,-20.154,-7.0,28.807,0.126,0.662,0.315,-459.0,11.891,89564.773,1028.26,-26932.916,0.7,1.612,595849.0,3.17,595849.0,1029.6,-918.893,1.698
595936,4,12512,81,0.588,2.634,1.984,-17.538,-3.376,32.885,1.279,-1.772,-1.299,-459.0,11.896,89572.656,1027.910,-26748.623,0.9,4.957,595929.0,1.589,595929.0,1028.259,-868.964,1.288
596021,4,12597,85,-1.356,1.12,0.470,-13.607,8.301,37.123,2.890,0.113,-1.522,-459.0,11.896,89585.117,1026.880,-26677.64,0.17,-1.115,596015.0,0.74,596015.0,1026.786,-936.352,0.305
596101,4,12677,80,1.852,-3.811,1.43,-12.642,19.745,33.776,2.47,0.373,-1.414,-459.0,11.905,89582.835,1026.880,-26639.500,0.5,1.703,596095.0,0.864,596095.0,1027.206,-917.987,0.677
596181,4,12757,80,4.407,-3.653,2.903,-10.84,26.381,32.578,0.568,-1.173,-1.697,-459.0,11.901,89590.718,1026.553,-26485.355,0.10,7.316,596175.0,2.989,596175.0,1026.365,-853.293,1.885
596267,4,12843,86,1.615,1.26,0.104,0.847,28.295,38.570,0.888,-2.437,-2.104,-459.0,11.891,89600.101,1025.407,-26345.888,0.15,-1.804,596261.0,0.254,596261.0,1025.8,-916.472,0.67
596373,4,12949,106,-1.177,0.301,-1.719,17.436,33.148,42.414,0.803,-2.21,-2.331,-459.0,11.873,89599.312,1024.733,-26414.56,0.1,2.266,596367.0,-1.540,596367.0,1024.798,-907.194,-1.116
596453,4,13029,80,-2.411,-4.457,3.671,27.24,35.632,40.836,0.116,0.699,-1.649,-459.0,11.891,89604.906,1024.639,-26368.738,0.0,2.21,596447.0,2.673,596447.0,1024.776,-912.164,2.384
596539,4,13115,86,0.373,-4.701,2.558,31.131,30.78,44.621,-2.951,0.94,-1.230,-459.0,11.882,89615.85,1023.377,-26099.320,0.4,2.727,596533.0,3.592,596533.0,1024.355,-899.856,1.661
596619,4,13195,80,2.318,0.366,1.58,34.25,16.135,50.277,-3.223,-1.174,-1.360,-459.0,11.901,89624.0,1023.73,-25908.710,0.7,3.559,596613.0,1.173,596613.0,1023.746,-888.925,0.687
596704,4,13280,85,-1.134,2.347,0.499,40.616,4.340,50.964,-1.434,-1.435,-1.576,-459.0,11.887,89622.968,1023.377,-25862.695,0.6,3.157,596698.0,0.90,596698.0,1023.210,-894.159,0.324
596784,4,13360,80,-4.5,0.933,1.223,43.554,0.14,48.421,0.243,0.366,0.959,-459.0,11.891,89633.382,1022.652,-25829.150,0.13,-18.320,596778.0,0.928,596778.0,1022.158,-816.63,0.794
596875,4,13451,91,-1.284,-3.840,0.850,36.699,-1.403,50.789,-1.220,2.366,0.111,-459.0,11.891,89632.351,1021.695,-25700.845,0.2,1.826,596869.0,1.890,596869.0,1022.368,-920.24,0.552
596956,4,13532,81,0.631,-1.428,-1.777,29.172,-9.777,52.645,-3.166,1.594,0.91,-459.0,11.891,89644.812,1021.295,-25669.23,0.18,-1.121,596949.0,-1.95,596949.0,1020.897,-942.45,-1.154
597035,4,13611,79,0.100,3.661,0.958,25.95,-21.499,48.845,-2.195,0.630,0.261,-459.0,11.891,89648.132,1020.150,-25760.669,0.4,2.483,597029.0,-1.195,597029.0,1020.571,-907.164,0.622
597115,4,13691,80,-1.600,4.228,1.804,19.979,-22.361,46.609,1.633,1.74,-1.84,-459.0,11.896,89654.992,1020.128,-25737.460,0.3,2.397,597109.0,1.776,597109.0,1020.287,-909.127,1.172
597194,4,13770,79,-1.773,-2.727,1.991,13.475,-14.864,49.269,1.744,2.120,0.780,-459.0,11.905,89658.70,1019.404,-25610.480,0.5,2.790,597188.0,1.438,597188.0,1019.845,-903.6,1.293
597274,4,13850,80,0.674,-3.86,0.327,4.413,-13.154,49.108,-1.393,2.684,0.656,-459.0,11.896,89657.46,1019.4,-25546.785,0.9,4.644,597268.0,0.153,597268.0,1019.120,-880.314,0.212
597354,4,13930,80,1.679,2.368,0.448,-4.852,-17.889,41.201,-2.145,2.53,-1.125,-459.0,11.901,89670.765,1018.700,-25539.82,0.4,1.754,597348.0,0.38,597348.0,1019.446,-924.250,0.290
597445,4,14021,91,2.146,6.518,2.264,-12.817,-13.621,34.405,1.795,0.98,-3.168,-459.0,11.901,89676.835,1018.446,-25442.785,0.13,-3.164,597439.0,2.77,597439.0,1018.206,-898.448,1.470
597525,4,14101,80,0.430,0.667,0.298,-12.569,5.173,37.445,3.463,0.814,-4.143,-459.0,11.891,89684.492,1017.816,-25383.109,0.1,2.187,597519.0,0.585,597519.0,1018.48,-915.302,0.193
597605,4,14181,80,-1.974,-1.959,0.140,-6.957,25.445,36.71,2.655,0.53,-3.808,-459.0,11.896,89693.640,1017.322,-25421.62,0.3,2.439,597599.0,0.363,597599.0,1017.743,-911.365,0.91
597684,4,14260,79,0.882,-5.491,2.450,1.271,39.125,30.444,1.34,0.997,-3.500,-459.0,11.901,89696.156,1017.301,-25382.548,0.14,-5.898,597678.0,1.338,597678.0,1016.598,-872.247,1.591
597764,4,14340,80,5.139,-1.478,3.994,11.385,44.752,27.521,0.204,0.647,-3.915,-459.0,11.901,89698.210,1015.946,-25163.511,0.3,2.437,597758.0,4.137,597758.0,1016.294,-912.443,2.593
597844,4,14420,80,3.589,0.193,0.771,29.523,45.147,29.771,0.401,-3.322,-4.408,-459.0,11.905,89697.187,1015.315,-24932.126,0.10,7.279,597838.0,1.646,597838.0,1015.453,-864.697,0.500
597931,4,14507,87,-2.289,0.172,0.700,53.726,38.117,25.577,-1.56,-3.153,-4.226,-459.0,11.901,89702.789,1015.315,-24884.404,0.2,1.841,597925.0,0.549,597925.0,1015.641,-925.529,0.454
598038,4,14614,107,-3.790,0.796,2.472,64.60,22.493,23.531,0.770,1.3,-2.263,-459.0,11.877,89714.914,1014.338,-24784.410,0.8,16.529,598031.0,2.436,598031.0,1014.706,-828.969,1.605
598117,4,14693,79,0.416,-3.129,1.22,63.811,12.657,30.181,-1.889,1.328,-1.824,-459.0,11.887,89726.125,1014.223,-24571.689,0.4,2.530,598111.0,2.881,598111.0,1014.359,-912.852,0.663
598203,4,14779,86,0.251,-1.385,0.354,61.546,-1.256,34.288,-3.193,0.510,-1.868,-459.0,11.901,89733.781,1013.518,-24451.359,0.13,-5.886,598197.0,0.83,598197.0,1013.214,-875.811,0.230
598283,4,14859,80,-2.189,2.806,3.606,56.591,-14.147,32.548,-2.16,1.245,-1.777,-459.0,11.896,89739.382,1012.489,-24304.107,0.1,1.896,598277.0,3.764,598277.0,1013.329,-927.639,2.342
