millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,IMU_maRaw_g_Y,IMU_mag_Raw_Z,Raw_IMU_gyro_X,IMU_gyro_Raw_Y,IMU_gyro_Raw_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
1182812,3,1182812,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.383,91581.414,844.584,6.389,91584.125,844.317,1182812,-9.810,844.584,-2147483648.2147483647,0.483,2.14,26808.199,0.0,3.667,-6.82
1182848,3,1182848,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.386,91582.953,844.707,6.389,91584.125,845.135,1182848,-9.810,844.707,-2147483648.2147483647,3.406,1.907,26808.279,0.0,3.667,-6.82
1182888,3,1182888,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.389,91582.289,844.668,6.394,91578.406,844.630,1182888,-9.810,844.668,-2147483648.2147483647,0.961,2.29,26808.748,0.0,3.667,-6.82
1182924,3,1182924,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.390,91582.320,844.587,6.389,91580.804,844.17,1182924,-9.810,844.587,-2147483648.2147483647,-2.270,2.73,26808.796,0.0,3.667,-6.82
1182964,3,1182964,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.388,91582.554,844.565,6.380,91585.328,844.726,1182964,-9.810,844.565,-2147483648.2147483647,0.541,2.16,26808.589,0.0,3.673,-6.82
1183000,3,1183000,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.388,91581.656,844.606,6.389,91579.609,844.522,1183000,-9.810,844.606,-2147483648.2147483647,1.135,1.967,26808.937,0.0,3.667,-6.82
1183044,3,1183044,44,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.387,91581.867,844.500,6.384,91585.187,844.605,1183044,-9.810,844.500,-2147483648.2147483647,-2.405,2.77,26808.750,0.0,3.602,-6.82
1183275,3,1183275,231,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.385,91582.835,844.437,6.384,91583.257,844.313,1183275,-9.810,844.437,-2147483648.2147483647,0.274,2.8,26808.566,0.0,3.635,-6.82
1183311,3,1183311,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.370,91583.23,844.626,6.310,91581.781,844.963,1183311,-9.810,844.626,-2147483648.2147483647,5.257,1.863,26807.277,0.0,3.648,-6.82
1183675,3,1183675,364,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.359,91582.671,844.517,6.329,91583.531,844.179,1183675,-9.810,844.517,-2147483648.2147483647,0.300,2.9,26806.832,0.0,3.654,-6.82
1184248,3,1184248,573,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.340,91582.578,844.587,6.292,91579.148,844.876,1184248,-9.810,844.587,-2147483648.2147483647,0.123,1.996,26805.919,0.0,3.641,-6.82
1184291,3,1184291,43,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.319,91582.859,844.567,6.282,91586.578,844.505,1184291,-9.810,844.567,-2147483648.2147483647,0.466,2.14,26803.972,0.0,3.648,-6.82
1184327,3,1184327,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.302,91583.953,844.632,6.296,91588.695,844.638,1184327,-9.810,844.632,-2147483648.2147483647,1.809,1.948,26802.128,0.0,3.641,-6.82
1184367,3,1184367,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.304,91584.140,844.589,6.319,91582.703,844.746,1184367,-9.810,844.589,-2147483648.2147483647,-1.89,2.33,26802.261,0.0,3.654,-6.82
1184403,3,1184403,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.305,91583.31,844.726,6.333,91578.39,844.867,1184403,-9.810,844.726,-2147483648.2147483647,3.824,1.897,26802.853,0.0,3.654,-6.82
1184443,3,1184443,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.317,91583.921,844.768,6.352,91583.625,845.84,1184443,-9.810,844.768,-2147483648.2147483647,1.43,1.969,26803.828,0.0,3.654,-6.82
1184482,3,1184482,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.331,91582.164,844.846,6.352,91577.765,844.892,1184482,-9.810,844.846,-2147483648.2147483647,1.984,1.943,26805.761,0.0,3.654,-6.82
1184518,3,1184518,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.343,91581.546,844.896,6.357,91585.601,844.892,1184518,-9.810,844.896,-2147483648.2147483647,1.413,1.959,26807.169,0.0,3.654,-6.82
1184558,3,1184558,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.351,91581.218,844.887,6.361,91581.85,844.700,1184558,-9.810,844.887,-2147483648.2147483647,0.228,2.6,26808.89,0.0,3.660,-6.82
1184594,3,1184594,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.358,91580.476,844.895,6.366,91574.304,844.905,1184594,-9.810,844.895,-2147483648.2147483647,0.210,1.993,26808.964,0.0,3.660,-6.82
1184634,3,1184634,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.361,91581.85,844.840,6.371,91586.664,844.809,1184634,-9.810,844.840,-2147483648.2147483647,-1.371,2.42,26809.144,0.0,3.654,-6.82
1184670,3,1184670,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.365,91580.820,844.864,6.371,91576.421,845.14,1184670,-9.810,844.864,-2147483648.2147483647,0.669,1.980,26809.642,0.0,3.654,-6.82
