millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
1090157,20,26099,35,0.-72,-4.-35,-3.-31,0.-54,13.8,0.83,8.81,11.87,89234.32,1059.79,-112.-43,-68.-29,-121.-20
1090192,20,26134,35,-1.0,-4.-22,-3.-95,0.-57,13.1,0.68,8.87,11.87,89205.96,1061.82,-162.-71,-54.-14,-32.-16
1090227,20,26169,35,0.-24,-4.-4,-4.-24,0.-49,13.1,0.58,8.81,11.87,89191.64,1063.53,-162.-71,-54.-14,-32.-16
1090263,20,26205,36,0.32,-3.-95,-4.-7,0.-34,12.89,0.67,8.81,11.87,89177.19,1064.85,-149.-14,-36.-43,-2.-20
1090300,20,26242,37,0.-14,-3.-94,-3.-61,0.-30,12.71,0.88,8.81,11.86,89153.35,1066.77,-149.-14,-36.-43,-2.-20
1090335,20,26277,35,0.16,-3.-91,-4.-22,0.-37,12.65,0.94,8.93,11.87,89135.67,1068.39,-113.-83,-39.-92,25.95
1090370,20,26312,35,0.-39,-3.-90,-4.-5,0.-40,12.57,1.1,8.81,11.87,89115.95,1070.82,-113.-83,-39.-92,25.95
1090405,20,26347,35,0.-35,-3.-80,-4.-27,0.-44,12.57,0.98,8.87,11.86,89096.22,1072.3,-75.-40,-61.-15,48.36
1090442,20,26384,37,0.-47,-3.-70,-4.-42,0.-42,12.56,0.95,8.81,11.87,89076.49,1073.95,-75.-40,-61.-15,48.36
1090477,20,26419,35,0.-21,-3.-63,-4.-19,0.-40,12.57,0.95,8.75,11.87,89061.14,1075.68,17.21,-82.-40,8.63
1090512,20,26454,35,0.-25,-3.-59,-3.-88,0.-40,12.53,0.98,8.68,11.87,89042.58,1076.90,17.21,-82.-40,8.63
1090547,20,26489,35,0.-48,-3.-59,-4.-12,0.-43,12.44,0.98,8.68,11.87,89025.4,1079.14,119.77,-60.-65,-37.-64
1090588,20,26530,41,0.-53,-3.-46,-3.-97,0.-42,12.41,0.92,8.68,11.87,89000.4,1080.83,119.77,-60.-65,-37.-64
1090632,20,26574,44,0.-50,-3.-38,-3.-76,0.-40,12.37,0.91,8.75,11.86,88983.53,1082.25,151.56,-41.-94,-9.-13
1090667,20,26609,35,0.-46,-3.-35,-3.-23,0.-40,12.34,0.86,8.87,11.86,88963.67,1083.57,151.56,-41.-94,-9.-13
1090702,20,26644,35,0.-68,-3.-23,-3.-13,0.-41,12.25,0.81,8.81,11.86,88957.10,1084.90,175.54,-40.-25,30.58
1090737,20,26679,35,0.-74,-3.-12,-3.-18,0.-42,12.13,0.75,8.81,11.87,88936.34,1086.92,175.54,-40.-25,30.58
1090772,20,26714,35,0.-62,-3.-3,-3.-7,0.-41,12.6,0.71,8.87,11.86,88926.41,1088.55,-177.-67,-59.-91,81.9
1090810,20,26752,38,0.-52,-2.-99,-2.-90,0.-37,11.91,0.67,8.87,11.86,88901.13,1090.48,-177.-67,-59.-91,81.9
1090845,20,26787,35,0.-5,-2.-88,-3.-23,0.-35,11.74,0.69,8.87,11.86,88886.95,1091.50,94.6,-68.-73,-138.-68
1090880,20,26822,35,0.-10,-2.-81,-3.-13,0.-31,11.62,0.75,8.81,11.87,88870.44,1093.12,94.6,-68.-73,-138.-68
1090915,20,26857,35,0.0,-2.-79,-2.-69,0.-30,11.44,0.82,8.81,11.88,88859.48,1094.45,89.54,-21.-22,-61.-97
1090950,20,26892,35,0.-33,-2.-81,-2.-65,0.-36,11.32,0.87,8.81,11.87,88837.71,1096.88,89.54,-21.-22,-61.-97
1090988,20,26930,38,0.-45,-2.-70,-2.-40,0.-41,11.22,0.83,8.75,11.87,88827.77,1097.38,140.22,1.2,14.64
1091023,20,26965,35,0.-43,-2.-68,-2.-52,0.-46,11.13,0.75,8.68,11.87,88809.21,1098.80,140.22,1.2,14.64
1091058,20,27000,35,0.-46,-2.-56,-2.-56,0.-47,11.6,0.68,8.68,11.87,88790.51,1099.72,162.0,-48.-23,98.35
1091108,20,27050,50,0.-36,-2.-47,-2.-19,0.-44,10.88,0.60,8.75,11.86,88777.35,1102.24,162.0,-48.-23,98.35
1091146,20,27088,38,0.-33,-2.-39,-2.-20,0.-43,10.70,0.57,8.81,11.85,88758.79,1103.76,66.54,-26.-12,-93.-41
1091181,20,27123,35,0.-18,-2.-28,-1.-82,0.-38,10.53,0.54,8.87,11.86,88741.26,1104.68,66.54,-26.-12,-93.-41
1091216,20,27158,35,0.-41,-2.-32,-1.-99,0.-39,10.40,0.55,8.87,11.86,88731.47,1105.38,129.32,20.17,21.71
1091251,20,27193,35,0.-49,-2.-24,-1.-94,0.-39,10.29,0.52,8.93,11.87,88713.93,1106.71,129.32,20.17,21.71
1091287,20,27229,36,0.-44,-2.-21,-2.-6,0.-37,10.21,0.48,8.93,11.85,88702.69,1108.15,116.99,-56.-48,157.29
1091325,20,27267,38,0.-38,-2.-6,-2.-1,0.-30,10.11,0.44,8.87,11.86,88682.8,1109.68,116.99,-56.-48,157.29
1091360,20,27302,35,0.-44,-2.-3,-2.-8,0.-26,9.99,0.45,8.87,11.86,88683.10,1111.59,75.37,24.74,-49.-4
1091395,20,27337,35,0.-33,-1.-94,-1.-91,0.-20,9.91,0.47,8.87,11.86,88660.16,1113.3,75.37,24.74,-49.-4
1091430,20,27372,35,0.-16,-1.-93,-1.-99,0.-19,9.81,0.51,8.93,11.87,88648.3,1113.84,148.14,-26.-13,102.12
1091465,20,27407,35,0.-16,-1.-87,-1.-66,0.-18,9.71,0.55,8.87,11.86,88633.71,1114.78,148.14,-26.-13,102.12
1091497,20,27439,32,0.-7,-1.-86,-1.-71,0.-20,9.63,0.59,8.87,11.86,88625.97,1115.89,68.42,9.68,-74.-77
1091532,20,27474,35,0.-16,-1.-81,-1.-55,0.-23,9.50,0.60,8.75,11.87,88610.78,1116.89,68.42,9.68,-74.-77
1091567,20,27509,35,0.-17,-1.-78,-1.-45,0.-27,9.40,0.61,8.75,11.87,88596.46,1117.60,148.51,-24.-55,99.91
1091608,20,27550,41,0.-35,-1.-81,-1.-41,0.-34,9.28,0.59,8.62,11.87,88583.45,1119.83,148.51,-24.-55,99.91
1091643,20,27585,35,0.-48,-1.-78,-1.-46,0.-38,9.22,0.54,8.62,11.86,88578.92,1120.74,71.23,21.5,-53.-31
1091681,20,27623,38,0.-37,-1.-70,-1.-37,0.-38,9.15,0.45,8.68,11.86,88559.34,1121.68,71.23,21.5,-53.-31
1091716,20,27658,35,0.-41,-1.-66,-1.-30,0.-37,9.7,0.40,8.68,11.87,88553.78,1122.68,118.28,-46.-11,144.25
1091751,20,27693,35,0.-39,-1.-59,-1.-32,0.-34,8.98,0.35,8.81,11.86,88534.7,1123.90,118.28,-46.-11,144.25
1091786,20,27728,35,0.-53,-1.-59,-1.-23,0.-30,8.90,0.31,8.81,11.86,88527.49,1124.72,105.39,36.79,7.65
1091821,20,27763,35,0.-46,-1.-46,-1.-15,0.-27,8.85,0.27,8.87,11.86,88513.32,1126.85,105.39,36.79,7.65
1091859,20,27801,38,0.-50,-1.-42,-1.-16,0.-22,8.75,0.24,8.93,11.87,88505.42,1127.27,58.16,-27.-57,-125.-90
1091894,20,27836,35,0.-47,-1.-43,-1.-20,0.-18,8.69,0.22,8.87,11.87,88496.80,1128.38,58.16,-27.-57,-125.-90
1091929,20,27871,35,0.-35,-1.-32,0.-91,0.-12,8.60,0.21,8.93,11.87,88481.46,1129.10,138.62,-5.-13,89.25
1091964,20,27906,35,0.-52,-1.-33,0.-85,0.-10,8.54,0.23,8.87,11.87,88472.69,1130.52,138.62,-5.-13,89.25
1091999,20,27941,35,0.-36,-1.-27,0.-94,0.-11,8.47,0.23,8.87,11.86,88456.18,1131.53,70.93,38.15,-42.-23
1092037,20,27979,38,0.-33,-1.-21,0.-93,0.-9,8.36,0.23,8.93,11.87,88444.20,1132.46,70.93,38.15,-42.-23
1092072,20,28014,35,0.-31,-1.-19,-1.0,0.-9,8.29,0.26,8.93,11.86,88433.24,1133.58,68.30,-31.-44,-140.-71
1092121,20,28063,49,0.-30,-1.-18,-1.0,0.-8,8.17,0.30,8.93,11.87,88419.7,1134.39,68.30,-31.-44,-140.-71
1092156,20,28098,35,0.-17,-1.-7,0.-91,0.-8,8.7,0.33,8.87,11.86,88408.26,1136.11,140.71,-11.-97,106.10
1092191,20,28133,35,0.2,-1.-6,0.-81,0.-9,8.0,0.35,8.81,11.86,88401.53,1136.2,140.71,-11.-97,106.10
1092229,20,28171,38,0.4,-1.-6,0.-69,0.-12,7.88,0.42,8.75,11.85,88395.98,1137.24,123.75,49.54,27.54
1092264,20,28206,35,0.16,-1.-8,0.-81,0.-18,7.75,0.44,8.75,11.86,88374.21,1138.87,123.75,49.54,27.54
1092300,20,28242,36,0.12,-1.-8,0.-93,0.-24,7.66,0.44,8.68,11.86,88366.46,1139.70,49.1,31.27,-84.-76
1092335,20,28277,35,0.11,-1.-5,0.-79,0.-26,7.50,0.49,8.62,11.87,88361.93,1140.20,49.1,31.27,-84.-76
1092370,20,28312,35,0.12,-1.-3,0.-69,0.-28,7.43,0.50,8.62,11.87,88349.96,1141.11,58.17,-13.-82,-136.-78
1092408,20,28350,38,0.17,-1.-3,0.-62,0.-34,7.34,0.48,8.62,11.86,88340.17,1141.74,58.17,-13.-82,-136.-78
1092443,20,28385,35,0.-13,-1.-2,0.-55,0.-39,7.22,0.45,8.68,11.86,88340.17,1142.95,92.28,-20.-88,163.40
1092478,20,28420,35,0.-11,-1.0,0.-73,0.-43,7.16,0.42,8.68,11.86,88322.64,1143.57,92.28,-20.-88,163.40
1092513,20,28455,35,0.-16,0.-92,0.-81,0.-45,7.11,0.32,8.81,11.86,88315.3,1144.69,106.29,5.9,116.80
1092548,20,28490,35,0.-13,0.-92,0.-87,0.-43,7.4,0.27,8.81,11.87,88305.10,1145.60,106.29,5.9,116.80
1092586,20,28528,38,0.-18,0.-83,0.-95,0.-37,6.98,0.21,8.81,11.86,88297.35,1145.80,97.78,30.95,77.87
1092627,20,28569,41,-15.-53,132.20,1.0,0.-34,7.0,0.9,8.87,11.86,88164.83,1148.14,97.78,30.95,77.87
1092662,20,28604,35,1.23,0.-87,0.-62,0.-75,7.39,0.-35,8.87,11.86,88271.21,1149.7,-1.-90,31.90,-7.-97
1092697,20,28639,35,0.55,-1.-13,-1.-32,-1.0,7.54,0.-77,8.87,11.86,88234.96,1152.35,-1.-90,31.90,-7.-97
1092732,20,28674,35,1.89,-5.-45,-1.-68,-1.-16,7.64,-1.-61,8.93,11.85,88200.5,1155.0,-147.-67,-52.-56,-22.-69
1092770,20,28712,38,0.-10,-7.-77,4.29,0.-28,10.64,0.-38,8.81,11.86,88193.48,1155.80,-147.-67,-52.-56,-22.-69
1092805,20,28747,35,3.32,-27.0,-2.-1,0.68,12.74,1.71,8.87,11.86,88246.95,1150.10,-28.-95,-18.-31,-49.-81
1092840,20,28782,35,-76.-48,-156.-79,-8.-31,-2.-7,29.82,12.79,8.81,11.86,88180.17,1164.69,-28.-95,-18.-31,-49.-81
1092875,20,28817,35,-42.-63,-101.-8,-44.-6,-29.-2,29.90,18.43,8.93,11.87,88062.85,1162.87,141.95,59.33,-111.-64
1092913,20,28855,38,-5.-51,-39.-5,-60.-85,-40.-3,19.22,-10.-72,8.75,11.86,88237.16,1150.70,141.95,59.33,-111.-64
1092948,20,28890,35,-80.-86,21.12,13.3,-10.-54,39.23,-6.-92,8.75,11.86,88213.5,1153.46,96.15,22.27,112.32
1092983,20,28925,35,-52.-22,14.71,-26.-15,-11.-95,22.12,1.85,8.75,11.87,88202.9,1153.45,96.15,22.27,112.32
1093018,21,28960,35,-24.-45,20.14,7.62,-20.-58,12.32,3.82,8.81,11.87,88211.88,1152.85,99.4,53.1,-102.-29
1093053,21,28995,35,-21.-98,4.87,13.71,-14.-51,19.44,2.30,8.93,11.86,88235.99,1152.5,99.4,53.1,-102.-29
1093085,21,29027,32,-25.-17,0.83,3.94,-8.-69,27.32,0.-62,8.93,11.86,88229.57,1152.13,-108.-34,5.41,160.38
1093120,21,29062,35,-17.-23,0.23,0.-76,-6.-41,24.14,-1.-56,8.87,11.86,88243.74,1150.70,-108.-34,5.41,160.38
1093160,21,29102,40,-9.-59,0.-8,-3.-46,-6.-15,19.56,-3.-67,8.81,11.86,88237.31,1150.81,53.40,21.43,-160.-14
1093195,21,29137,35,-7.-77,2.38,-4.0,-5.-56,15.94,-5.-98,8.75,11.86,88236.14,1151.42,53.40,21.43,-160.-14
1093230,21,29172,35,-10.-7,4.78,-4.-16,-4.-85,14.31,-6.-84,8.81,11.85,88226.35,1152.52,117.15,-25.-27,118.89
1093268,21,29210,38,-15.-19,8.0,-6.-77,-3.-78,15.17,-5.-88,8.81,11.86,88224.16,1153.24,117.15,-25.-27,118.89
1093304,21,29246,36,-12.-11,3.86,-6.-51,-3.-92,15.98,-3.-86,8.87,11.85,88215.25,1153.45,58.71,0.-70,168.48
1093339,21,29281,35,-8.-66,1.94,-5.-53,-4.-86,14.0,-3.-78,8.87,11.85,88206.63,1154.6,58.71,0.-70,168.48
1093374,21,29316,35,-5.-75,1.15,-5.-23,-6.-9,9.91,-4.-32,8.87,11.86,88202.25,1153.46,-176.-43,34.25,-95.-42
1093409,21,29351,35,-4.-91,0.87,-4.-86,-6.-91,7.53,-4.-73,8.93,11.86,88209.84,1153.75,-176.-43,34.25,-95.-42
1093448,21,29390,39,-6.-40,2.24,-5.-43,-8.-10,6.29,-4.-77,8.87,11.85,88219.78,1153.23,-60.-74,-10.-39,4.72
1093483,21,29425,35,-6.-85,1.83,-3.-4,-8.-50,7.62,-4.-50,8.93,11.84,88223.14,1152.63,-60.-74,-10.-39,4.72
1093518,21,29460,35,-7.-22,2.23,-1.-62,-7.-97,8.69,-4.-39,8.87,11.86,88230.58,1151.70,-89.-13,17.44,85.98
1093553,21,29495,35,-7.-19,1.66,0.-61,-6.-50,10.25,-4.-20,8.81,11.85,88239.50,1150.90,-89.-13,17.44,85.98
1093590,21,29532,37,-7.-3,1.60,0.-63,-5.-21,11.30,-4.-7,8.87,11.86,88257.3,1150.9,-41.-31,18.17,0.-65
1093625,21,29567,35,-6.-90,2.4,0.-70,-3.-72,12.4,-3.-70,8.93,11.86,88243.89,1150.18,-41.-31,18.17,0.-65
1093689,21,29631,64,-6.-32,3.17,0.-58,-2.-99,9.66,-2.-56,8.87,11.86,88257.18,1150.15,-11.-5,34.3,-4.-18
1093724,21,29666,35,-6.-93,4.55,0.-30,-3.-53,7.0,-1.-26,8.87,11.83,88247.40,1150.47,-11.-5,34.3,-4.-18
1093759,21,29701,35,-8.-53,6.20,0.-3,-4.-14,5.76,0.22,8.87,11.85,88243.2,1151.19,47.85,14.95,135.79
1093797,21,29739,38,-9.-27,6.42,1.22,-4.-76,6.27,2.75,8.87,11.84,88241.85,1150.78,47.85,14.95,135.79
1093832,21,29774,35,-10.-43,6.55,3.57,-4.-89,8.47,4.80,8.87,11.84,88238.48,1151.60,72.55,-8.-47,41.82
1093867,21,29809,35,-9.-99,6.3,4.40,-4.-81,10.47,5.92,8.81,11.85,88240.67,1151.9,72.55,-8.-47,41.82
1093902,21,29844,35,-10.-14,5.79,4.26,-5.-4,13.37,6.34,8.87,11.86,88251.48,1149.68,164.23,-59.-90,-36.-82
1093937,21,29879,35,-10.-81,5.45,4.3,-5.-38,15.70,5.93,8.87,11.86,88267.84,1148.86,164.23,-59.-90,-36.-82
1093975,21,29917,38,-11.-21,5.58,3.52,-5.-97,18.62,4.41,8.87,11.86,88277.78,1148.24,99.3,-72.-8,-84.-45
1094010,21,29952,35,-13.-11,6.44,3.63,-5.-73,21.38,2.14,8.93,11.86,88275.59,1147.12,99.3,-72.-8,-84.-45
1094045,21,29987,35,-14.-46,7.1,2.63,-5.-4,22.87,0.85,8.87,11.85,88286.55,1147.1,-9.-31,20.10,-18.-72
1094080,21,30022,35,-15.-47,7.91,1.79,-4.-47,22.92,0.1,8.87,11.86,88282.16,1147.53,-9.-31,20.10,-18.-72
1094115,21,30057,35,-14.-95,8.1,1.25,-4.-66,21.0,0.-14,8.93,11.84,88283.33,1146.73,130.46,-57.-80,-69.-7
1094147,21,30089,32,-14.-38,8.64,0.86,-5.-40,17.21,0.-10,8.81,11.85,88281.0,1147.64,130.46,-57.-80,-69.-7
1094187,21,30129,40,-13.-29,8.57,0.17,-6.-50,13.28,0.39,8.81,11.86,88274.57,1148.14,171.31,25.33,-125.-47
1094222,21,30164,35,-12.-70,8.64,0.78,-7.-26,11.16,1.10,8.81,11.86,88273.39,1148.5,171.31,25.33,-125.-47
1094257,21,30199,35,-12.-16,9.4,1.23,-7.-36,10.94,2.12,8.81,11.86,88282.16,1146.73,-5.-63,-65.-10,-110.-75
1094292,21,30234,35,-11.-1,8.26,2.39,-6.-80,12.29,2.55,8.87,11.86,88295.46,1146.40,-5.-63,-65.-10,-110.-75
1094331,21,30273,39,-10.-25,7.20,2.55,-5.-76,14.76,2.32,8.81,11.85,88304.8,1145.8,-17.-4,6.50,81.67
1094366,21,30308,35,-10.-4,6.23,1.80,-4.-84,16.99,1.65,8.87,11.85,88317.23,1144.97,-17.-4,6.50,81.67
1094401,21,30343,35,-9.-81,6.60,1.48,-4.-44,18.3,1.16,8.87,11.86,88320.44,1144.6,88.37,59.41,-154.-38
1094436,21,30378,35,-10.-29,8.93,2.15,-4.-13,18.52,0.63,8.87,11.85,88319.42,1144.16,88.37,59.41,-154.-38
1094471,21,30413,35,-11.-89,11.69,3.52,-3.-77,18.65,0.59,8.81,11.85,88316.6,1144.6,60.31,-76.-50,-88.-74
1094509,21,30451,38,-13.-24,12.25,3.60,-3.-51,18.50,1.41,8.81,11.86,88318.40,1144.6,60.31,-76.-50,-88.-74
1094544,21,30486,35,-14.-15,13.10,3.48,-3.-99,17.83,2.28,8.81,11.86,88316.21,1144.66,1.12,31.94,11.34
1094579,21,30521,35,-13.-53,12.74,2.35,-4.-78,17.4,2.66,8.75,11.86,88311.82,1144.17,1.12,31.94,11.34
1094614,21,30556,35,-12.-9,12.39,2.83,-5.-16,16.82,2.34,8.75,11.86,88321.61,1143.4,-75.-16,37.57,-134.-74
1094649,21,30591,35,-11.-67,11.4,2.71,-4.-72,17.64,1.82,8.75,11.85,88327.2,1142.93,-75.-16,37.57,-134.-74
1094704,21,30646,55,-10.-96,7.94,0.58,-3.-78,19.29,1.20,8.81,11.85,88336.8,1141.91,149.5,-6.-49,11.23
1094739,21,30681,35,-9.-42,7.64,0.21,-4.-10,18.67,0.76,8.87,11.84,88345.87,1140.99,149.5,-6.-49,11.23
1094774,21,30716,35,-8.-6,8.39,1.21,-4.-47,17.12,0.-17,8.81,11.84,88348.7,1141.10,-30.-73,-50.-28,105.87
1094809,21,30751,35,-9.-26,11.58,2.99,-4.-2,16.48,0.-73,8.87,11.84,88337.10,1142.1,-30.-73,-50.-28,105.87
1094844,21,30786,35,-12.-61,14.3,3.11,-2.-81,16.17,0.26,8.87,11.86,88344.85,1141.10,159.70,-18.-26,106.69
1094884,21,30826,40,-10.-96,11.94,2.90,-3.0,15.10,1.86,8.81,11.85,88341.49,1141.30,159.70,-18.-26,106.69
1094919,21,30861,35,-9.-67,10.87,2.49,-3.-53,14.44,2.58,8.75,11.85,88349.8,1141.30,103.60,52.98,85.2
1094954,21,30896,35,-9.-11,13.97,3.24,-4.-13,14.2,2.60,8.62,11.85,88346.89,1141.0,103.60,52.98,85.2
1094989,21,30931,35,-8.-56,11.79,3.92,-3.-83,14.64,2.39,8.75,11.85,88356.68,1139.98,-47.-56,37.36,-18.-19
1095024,21,30966,35,-8.-26,10.42,3.29,-2.-75,16.39,2.5,8.81,11.85,88357.85,1140.69,-47.-56,37.36,-18.-19
1095062,21,31004,38,-8.-93,9.60,2.5,-2.-3,17.94,2.8,8.81,11.85,88368.81,1139.37,102.92,-3.-89,-125.-41
1095097,21,31039,35,-8.-46,9.64,1.45,-2.-32,18.25,2.26,8.81,11.85,88373.4,1138.96,102.92,-3.-89,-125.-41
1095132,21,31074,35,-7.-29,8.72,1.77,-3.-21,18.5,1.68,8.87,11.85,88369.83,1138.87,-2.-53,-9.-27,10.75
1095167,21,31109,35,-7.-80,10.56,3.3,-3.-31,18.15,0.82,8.87,11.85,88371.87,1138.77,-2.-53,-9.-27,10.75
1095219,21,31161,52,-10.-24,11.44,2.26,-2.-35,18.39,0.87,8.87,11.85,88367.78,1138.45,59.40,19.16,-119.-73
1095254,21,31196,35,-10.-40,11.0,1.71,-2.-80,17.36,1.19,8.75,11.84,88371.15,1138.56,59.40,19.16,-119.-73
1095289,21,31231,35,-8.-55,10.89,1.59,-3.-64,15.96,0.97,8.68,11.85,88363.40,1138.65,-62.-4,51.39,-121.-52
1095324,21,31266,35,-9.-11,11.71,1.76,-3.-69,15.52,0.47,8.68,11.84,88369.98,1138.65,-62.-4,51.39,-121.-52
1095360,21,31302,36,-9.-10,10.47,1.59,-2.-96,15.61,0.28,8.68,11.85,88377.57,1138.16,148.98,56.49,-103.-89
1095393,21,31335,33,-8.-41,9.16,0.74,-2.-36,15.86,0.53,8.81,11.85,88379.77,1137.94,148.98,56.49,-103.-89
1095428,21,31370,35,-7.-30,8.81,0.-1,-2.-35,15.53,0.99,8.81,11.85,88388.53,1137.54,-2.-90,17.2,-146.-88
1095463,21,31405,35,-5.-86,7.82,0.0,-2.-87,14.62,1.3,8.87,11.86,88384.15,1137.44,-2.-90,17.2,-146.-88
1095498,21,31440,35,-4.-63,7.51,0.75,-3.-41,13.67,0.48,8.81,11.85,88388.53,1137.13,62.15,-77.-7,-14.-44
1095533,21,31475,35,-5.-6,8.48,1.95,-3.-19,13.54,0.-5,8.93,11.86,88399.34,1137.14,62.15,-77.-7,-14.-44
1095565,21,31507,32,-7.-18,10.63,2.84,-2.-41,13.85,0.-16,8.87,11.85,88393.94,1137.2,20.67,7.80,-123.-72
1095600,21,31542,35,-7.-52,9.79,2.19,-1.-61,14.15,0.79,8.81,11.86,88392.77,1136.83,20.67,7.80,-123.-72
1095635,21,31577,35,-7.-30,10.9,1.89,-2.-1,13.54,1.88,8.81,11.86,88398.32,1136.52,74.33,-48.-65,146.78
1095670,21,31612,35,-6.-25,10.73,2.8,-2.-64,12.90,2.12,8.75,11.85,88400.51,1136.52,74.33,-48.-65,146.78
1095711,21,31653,41,-5.-73,11.28,2.77,-3.0,12.73,1.70,8.68,11.85,88396.28,1137.1,38.31,52.16,-14.-83
1095749,21,31691,38,-5.-90,10.26,3.28,-2.-32,13.61,1.12,8.68,11.85,88396.28,1136.21,38.31,52.16,-14.-83
1095784,21,31726,35,-6.-67,9.58,2.34,-1.-15,14.78,1.11,8.62,11.85,88406.7,1136.21,-10.-41,-38.-75,-36.-60
1095819,21,31761,35,-6.-26,9.9,0.86,0.-77,15.30,1.55,8.75,11.85,88401.83,1136.21,-10.-41,-38.-75,-36.-60
1095854,21,31796,35,-5.-14,8.46,0.25,-1.-32,15.20,1.87,8.81,11.85,88410.45,1135.50,-102.-99,3.5,81.52
1095889,21,31831,35,-4.-20,8.20,0.63,-1.-95,15.2,1.55,8.87,11.85,88414.83,1135.9,-102.-99,3.5,81.52
1095927,21,31869,38,-3.-47,8.34,1.89,-2.-4,15.37,0.62,8.81,11.85,88413.81,1135.50,136.92,66.11,100.27
1095962,21,31904,35,-6.-1,10.7,2.70,-1.-3,16.16,0.13,8.87,11.85,88414.83,1134.48,136.92,66.11,100.27
1095997,21,31939,35,-7.-11,10.84,2.2,0.-48,16.47,0.70,8.93,11.86,88419.21,1134.28,-117.-80,-61.-90,129.41
1096032,21,31974,35,-7.-3,10.21,1.12,0.-97,16.7,1.81,8.81,11.85,88422.43,1134.7,-117.-80,-61.-90,129.41
1096067,21,32009,35,-5.-56,9.93,0.87,-2.-2,15.42,1.85,8.81,11.85,88421.41,1134.7,-176.-34,2.83,120.70
1096105,21,32047,38,-5.-19,9.51,1.92,-2.-76,15.21,0.71,8.62,11.84,88418.5,1134.67,-176.-34,2.83,120.70
1096140,21,32082,35,-6.-67,9.63,2.25,-2.-34,15.45,0.-22,8.68,11.85,88422.43,1134.7,-4.-76,18.88,75.24
1096175,21,32117,35,-7.-59,9.69,1.61,-1.-15,15.94,0.-12,8.68,11.85,88422.43,1134.67,-4.-76,18.88,75.24
1096216,21,32158,41,-6.-84,9.9,0.-45,0.-85,15.89,0.60,8.75,11.85,88429.15,1134.26,-128.-20,1.23,-151.-25
1096251,21,32193,35,-5.-15,8.61,0.-84,-1.-63,15.5,0.78,8.75,11.84,88435.73,1133.54,-128.-20,1.23,-151.-25
1096292,21,32234,41,-3.-75,8.2,0.12,-2.-22,14.36,0.23,8.81,11.84,88433.53,1132.74,149.64,48.23,-71.-65
1096327,21,32269,35,-3.-89,8.5,0.82,-2.-5,14.27,0.-33,8.87,11.84,88434.56,1132.63,149.64,48.23,-71.-65
1096363,21,32305,36,-5.-4,8.50,0.94,-1.-35,14.33,0.-56,8.87,11.84,88434.56,1133.25,-80.-36,27.82,156.88
1096398,21,32340,35,-5.-50,8.76,0.76,-1.-1,14.23,0.-19,8.87,11.85,88433.53,1132.95,-80.-36,27.82,156.88
1096433,21,32375,35,-5.-17,8.66,0.49,-1.-21,13.70,0.49,8.81,11.85,88437.92,1132.95,-96.-88,-24.-2,-137.-80
1096470,21,32412,37,-4.-61,8.78,0.59,-1.-91,12.83,0.64,8.75,11.85,88435.73,1132.54,-96.-88,-24.-2,-137.-80
1096505,21,32447,35,-4.-12,8.38,1.12,-2.-32,12.29,0.38,8.68,11.85,88444.35,1132.33,112.50,-23.-22,53.82
1096540,21,32482,35,-5.-16,9.16,1.69,-2.-19,12.2,0.-7,8.75,11.85,88445.52,1132.74,112.50,-23.-22,53.82
1096575,21,32517,35,-5.-46,9.22,1.78,-1.-79,12.3,0.-5,8.62,11.85,88444.35,1132.54,162.62,37.38,139.93
1096613,21,32555,38,-5.-64,9.7,0.89,-1.-23,12.10,0.30,8.62,11.85,88444.50,1132.13,162.62,37.38,139.93
1096648,21,32590,35,-4.-90,8.53,0.21,-1.-25,11.88,0.75,8.75,11.85,88453.26,1131.43,-107.-44,-8.-29,-156.-87
1096683,21,32625,35,-4.-20,8.43,0.16,-1.-45,11.67,0.84,8.81,11.85,88456.47,1131.63,-107.-44,-8.-29,-156.-87
1096732,21,32674,49,-3.-46,8.58,0.50,-1.-44,11.61,0.67,8.81,11.84,88458.82,1130.49,41.11,-52.-44,108.91
1096767,21,32709,35,-3.-33,8.66,0.75,-1.-13,11.78,0.60,8.87,11.84,88464.37,1130.49,41.11,-52.-44,108.91
1096805,21,32747,38,-3.-13,8.34,0.74,0.-88,11.98,0.79,8.81,11.85,88467.58,1130.8,103.8,6.76,104.24
1096840,21,32782,35,-2.-81,8.61,0.69,0.-81,12.7,0.96,8.81,11.85,88466.41,1130.50,103.8,6.76,104.24
1096875,21,32817,35,-2.-51,9.4,1.19,0.-90,12.18,1.0,8.81,11.85,88464.22,1130.39,-165.-87,41.53,151.76
1096910,21,32852,35,-2.-23,9.30,1.44,0.-95,12.30,0.88,8.87,11.85,88469.63,1130.19,-165.-87,41.53,151.76
1096945,21,32887,35,-2.-61,8.91,2.15,0.-79,12.61,0.65,8.81,11.85,88471.67,1130.50,-99.-90,14.95,-158.-91
1096983,21,32925,38,-3.-57,9.32,2.29,0.-55,12.90,0.54,8.75,11.85,88472.99,1129.28,-99.-90,14.95,-158.-91
1097018,21,32960,35,-3.-93,9.33,1.94,0.-31,13.17,0.72,8.68,11.84,88479.56,1129.48,-58.-24,3.2,-121.-66
