millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Air_brake_error,Battery_voltage,Z_accel_times_burnoutMass
606640,3,606640,36,0.43,0.96,0.340,10.102,8.792,56.752,0.14,0.32,0.7,-139.0,0.14,0.64,0.348,10.537,9.47,56.752,0.14,0.32,0.9,-139.0,20.692,92225.820,786.708,20.697,92227.750,786.737,606640,0.340,786.737,-228766000.0,0.496,1.985,0.0,0.0,0.0,0.0,4.47,0.204
606683,3,606683,43,0.40,0.110,0.354,10.318,8.816,56.769,0.13,0.32,0.6,-139.0,0.43,0.122,0.348,10.859,8.783,57.15,0.12,0.28,0.4,-139.0,20.693,92226.31,786.504,20.697,92224.390,786.20,606683,0.354,786.20,-228780928.0,-16.682,3.1,0.0,0.0,0.0,0.0,4.47,0.213
606719,3,606719,36,0.30,0.109,0.344,10.549,8.804,56.699,0.13,0.31,0.7,-139.0,0.14,0.93,0.305,10.727,8.886,56.635,0.14,0.32,0.8,-139.0,20.696,92227.367,786.609,20.702,92230.62,787.153,606719,0.344,787.153,-228793504.0,31.472,1.514,0.0,0.0,0.0,0.0,4.54,0.207
606761,3,606761,42,0.12,0.104,0.331,10.514,8.836,56.702,0.13,0.31,0.6,-139.0,0.21,0.129,0.327,9.719,8.783,56.503,0.12,0.31,0.5,-139.0,20.700,92227.539,786.572,20.706,92226.492,786.228,606761,0.331,786.228,-228807696.0,-22.27,3.948,0.0,0.0,0.0,0.0,4.54,0.199
606825,3,606825,64,0.11,0.107,0.353,10.309,8.924,56.755,0.13,0.30,0.7,-139.0,0.35,0.129,0.434,9.704,9.120,56.869,0.12,0.29,0.10,-139.0,20.700,92226.914,786.549,20.697,92225.851,786.607,606825,0.353,786.607,-228829600.0,5.917,1.849,0.0,0.0,0.0,0.0,4.47,0.212
606866,3,606866,41,0.12,0.117,0.354,10.254,8.944,56.802,0.13,0.30,0.7,-139.0,0.21,0.114,0.355,10.260,9.149,56.986,0.16,0.30,0.7,-139.0,20.698,92226.523,786.519,20.688,92225.851,786.588,606866,0.354,786.588,-228844112.0,0.462,2.14,0.0,0.0,0.0,0.0,4.47,0.213
606902,3,606902,36,0.12,0.111,0.354,10.187,8.988,56.740,0.13,0.31,0.8,-139.0,0.43,0.93,0.348,10.523,9.3,56.708,0.11,0.35,0.9,-139.0,20.695,92227.492,786.765,20.683,92229.218,787.248,606902,0.354,787.248,-228856880.0,18.344,1.645,0.0,0.0,0.0,0.0,4.47,0.213
606945,3,606945,43,0.347,0.103,0.358,10.154,8.982,56.734,0.13,0.32,0.8,-139.0,-1.816,0.50,0.327,10.567,8.857,56.606,0.15,0.37,0.9,-139.0,20.692,92227.78,786.700,20.688,92227.960,786.832,606945,0.358,786.832,-228872224.0,-9.666,2.408,0.0,0.0,0.0,0.0,4.47,0.216
606981,3,606981,36,0.321,0.99,0.347,10.295,9.102,56.767,0.14,0.32,0.8,-139.0,0.107,0.107,0.269,10.420,9.383,56.664,0.14,0.31,0.6,-139.0,20.690,92227.828,786.923,20.692,92230.265,787.342,606981,0.347,787.342,-228884928.0,14.168,1.701,0.0,0.0,0.0,0.0,4.47,0.209
607023,3,607023,42,0.328,0.103,0.334,10.520,9.6,56.752,0.14,0.34,0.7,-139.0,0.0,0.150,0.370,10.830,8.637,56.796,0.13,0.37,0.3,-139.0,20.690,92227.750,786.946,20.697,92225.445,786.720,607023,0.334,786.720,-228899248.0,-14.831,2.801,0.0,0.0,0.0,0.0,4.47,0.201
607059,3,607059,36,0.315,0.110,0.304,10.482,8.950,56.708,0.14,0.35,0.6,-139.0,0.86,0.150,0.205,10.70,8.871,56.767,0.15,0.35,0.6,-139.0,20.692,92227.671,786.995,20.697,92225.445,786.832,607059,0.304,786.832,-228910752.0,3.134,1.914,0.0,0.0,0.0,0.0,4.47,0.183
607106,3,607106,47,0.300,0.126,0.315,10.499,8.883,56.761,0.15,0.35,0.6,-139.0,0.122,0.172,0.406,10.610,8.667,56.971,0.16,0.33,0.7,-139.0,20.695,92228.93,786.851,20.702,92231.320,786.530,607106,0.315,786.530,-228925328.0,-6.430,2.239,0.0,0.0,0.0,0.0,4.47,0.190
607142,3,607142,36,0.81,0.146,0.328,10.488,8.991,56.772,0.14,0.34,0.6,-139.0,0.93,0.150,0.391,10.508,9.397,56.664,0.14,0.32,0.6,-139.0,20.697,92227.835,786.810,20.697,92226.703,786.625,607142,0.328,786.625,-228936928.0,2.622,1.927,0.0,0.0,0.0,0.0,4.41,0.197
607185,3,607185,43,0.61,0.130,0.344,10.409,8.862,56.813,0.14,0.34,0.7,-139.0,0.7,0.28,0.348,10.26,8.740,56.869,0.14,0.32,0.11,-139.0,20.699,92227.578,786.689,20.702,92229.7,786.737,607185,0.344,786.737,-228951408.0,2.624,1.927,0.0,0.0,0.0,0.0,4.41,0.207
607221,3,607221,36,0.70,0.134,0.340,10.403,8.947,56.860,0.15,0.34,0.8,-139.0,0.43,0.172,0.348,10.800,9.61,57.30,0.15,0.38,0.10,-139.0,20.699,92226.914,786.609,20.697,92222.78,786.323,607221,0.340,786.323,-228963728.0,-11.515,2.527,0.0,0.0,0.0,0.0,4.41,0.204
607264,3,607264,43,0.66,0.127,0.373,10.570,9.6,56.875,0.15,0.34,0.8,-139.0,0.64,0.114,0.370,10.903,9.163,56.840,0.15,0.32,0.6,-139.0,20.700,92228.85,786.591,20.702,92231.320,786.737,607264,0.373,786.737,-228979072.0,9.640,1.775,0.0,0.0,0.0,0.0,4.47,0.224
607327,3,607327,63,0.45,0.101,0.355,10.511,9.70,56.793,0.14,0.33,0.7,-139.0,0.21,0.43,0.320,10.318,8.988,56.562,0.13,0.30,0.3,-139.0,20.700,92227.914,786.625,20.702,92230.476,786.701,607327,0.355,786.701,-229002048.0,0.577,2.17,0.0,0.0,0.0,0.0,4.54,0.214
607369,3,607369,42,0.28,0.84,0.348,10.488,9.128,56.819,0.14,0.32,0.7,-139.0,0.7,0.64,0.355,10.391,9.690,56.796,0.13,0.27,0.3,-139.0,20.698,92227.289,786.561,20.688,92223.539,786.304,607369,0.348,786.304,-229016848.0,-9.443,2.395,0.0,0.0,0.0,0.0,4.47,0.210
607405,3,607405,36,0.27,0.97,0.345,10.587,9.213,56.819,0.13,0.32,0.5,-139.0,0.0,0.93,0.334,10.523,9.163,56.869,0.11,0.31,0.5,-139.0,20.695,92226.828,786.478,20.688,92226.703,786.323,607405,0.345,786.323,-229029360.0,0.512,1.984,0.0,0.0,0.0,0.0,4.47,0.208
607447,3,607447,42,0.24,0.89,0.351,10.517,9.204,56.813,0.13,0.31,0.5,-139.0,0.28,0.129,0.377,10.450,9.17,57.0,0.11,0.32,0.8,-139.0,20.696,92228.203,786.478,20.702,92229.7,786.323,607447,0.351,786.323,-229044016.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.211
607483,3,607483,36,0.20,0.99,0.343,10.409,9.123,56.769,0.12,0.31,0.5,-139.0,0.43,0.165,0.327,10.362,8.754,56.620,0.13,0.33,0.7,-139.0,20.695,92226.828,786.478,20.697,92224.390,786.737,607483,0.343,786.737,-229056528.0,11.515,1.743,0.0,0.0,0.0,0.0,4.47,0.206
607526,3,607526,43,0.14,0.99,0.354,10.356,8.997,56.886,0.13,0.31,0.7,-139.0,0.7,0.43,0.377,10.55,8.360,57.147,0.15,0.33,0.9,-139.0,20.695,92227.671,786.443,20.702,92234.687,786.530,607526,0.354,786.530,-229071520.0,-4.820,2.169,0.0,0.0,0.0,0.0,4.47,0.213
607562,3,607562,36,0.34,0.106,0.360,10.388,8.769,56.901,0.13,0.33,0.8,-139.0,0.107,0.100,0.384,10.552,8.550,56.869,0.13,0.38,0.10,-139.0,20.699,92228.921,786.470,20.706,92229.859,786.436,607562,0.360,786.436,-229084384.0,-2.622,2.85,0.0,0.0,0.0,0.0,4.47,0.217
607605,3,607605,43,0.33,0.124,0.354,10.312,8.658,56.907,0.13,0.33,0.8,-139.0,0.7,0.186,0.305,10.143,8.608,56.898,0.14,0.29,0.4,-139.0,20.701,92229.140,786.470,20.697,92227.750,786.323,607605,0.354,786.323,-229099744.0,-2.624,2.85,0.0,0.0,0.0,0.0,4.41,0.213
607641,3,607641,36,1.450,2.311,2.733,10.216,8.570,56.980,0.16,0.27,0.13,-139.0,7.113,11.62,15.63,9.967,8.579,57.366,0.25,0.4,0.37,-139.0,20.699,92228.890,786.511,20.692,92227.750,786.530,607641,2.733,786.530,-229056912.0,5.757,1.852,0.0,0.0,0.0,0.0,4.47,1.646
607684,3,607684,43,1.435,2.307,2.736,10.333,8.558,57.73,0.16,0.27,0.12,-139.0,0.28,0.143,0.312,10.947,8.696,57.88,0.16,0.31,0.1,-139.0,20.702,92230.914,786.492,20.711,92234.484,786.644,607684,2.736,786.644,-228939296.0,2.637,1.926,0.0,0.0,0.0,0.0,4.47,1.648
607720,3,607720,36,1.435,2.325,2.748,10.470,8.678,57.27,0.16,0.26,0.12,-139.0,0.7,0.136,0.320,10.742,8.959,56.913,0.12,0.31,0.6,-139.0,20.703,92229.265,786.496,20.706,92226.492,786.549,607720,2.748,786.549,-228840576.0,-2.622,2.85,0.0,0.0,0.0,0.0,4.47,1.655
607762,3,607762,42,1.415,2.331,2.746,10.426,8.669,56.962,0.16,0.25,0.10,-139.0,0.7,0.129,0.391,10.333,8.506,56.547,0.12,0.30,0.3,-139.0,20.702,92229.515,786.538,20.702,92231.117,786.644,607762,2.746,786.644,-228725184.0,2.248,1.936,0.0,0.0,0.0,0.0,4.47,1.654
607798,3,607798,36,1.427,2.317,2.737,10.496,8.743,57.15,0.16,0.26,0.12,-139.0,0.50,0.114,0.348,10.494,8.973,57.161,0.13,0.32,0.11,-139.0,20.703,92229.726,786.666,20.706,92228.804,786.964,607798,2.737,786.964,-228626464.0,8.907,1.789,0.0,0.0,0.0,0.0,4.47,1.649
607868,3,607868,70,0.18,0.126,0.327,10.733,8.798,56.980,0.13,0.31,0.6,-139.0,0.71,0.107,0.262,11.151,8.857,57.190,0.14,0.30,0.7,-139.0,20.708,92229.312,786.746,20.715,92225.648,786.927,607868,0.327,786.927,-228542096.0,0.526,2.16,0.0,0.0,0.0,0.0,4.41,0.197
607904,3,607904,36,0.37,0.124,0.340,10.824,8.807,56.910,0.13,0.31,0.6,-139.0,0.64,0.136,0.377,11.400,8.740,56.737,0.15,0.34,0.5,-139.0,20.704,92227.296,786.825,20.692,92224.390,787.40,607904,0.340,787.40,-228554112.0,3.134,1.914,0.0,0.0,0.0,0.0,4.41,0.204
607947,3,607947,43,0.51,0.129,0.337,10.757,8.786,56.895,0.13,0.31,0.7,-139.0,0.64,0.157,0.305,10.406,8.857,56.840,0.12,0.29,0.8,-139.0,20.701,92228.468,786.859,20.688,92232.375,786.720,607947,0.337,786.720,-228568672.0,-7.457,2.288,0.0,0.0,0.0,0.0,4.41,0.203
607983,3,607983,36,0.58,0.126,0.322,10.777,8.854,57.88,0.13,0.31,0.7,-139.0,0.43,0.114,0.320,10.435,8.842,57.512,0.11,0.31,0.4,-139.0,20.699,92227.796,786.776,20.692,92227.750,786.228,607983,0.322,786.228,-228580560.0,-13.656,2.694,0.0,0.0,0.0,0.0,4.41,0.194
608025,3,608025,42,0.50,0.127,0.320,10.719,8.675,57.47,0.13,0.31,0.6,-139.0,0.7,0.122,0.334,10.201,8.82,56.957,0.12,0.31,0.4,-139.0,20.698,92227.578,786.753,20.702,92227.750,786.850,608025,0.320,786.850,-228594064.0,14.818,1.692,0.0,0.0,0.0,0.0,4.41,0.192
608061,3,608061,36,0.33,0.120,0.338,10.523,8.669,57.12,0.13,0.31,0.6,-139.0,0.14,0.71,0.355,10.172,8.827,57.15,0.14,0.31,0.6,-139.0,20.694,92228.0,786.757,20.697,92227.750,786.945,608061,0.338,786.945,-228605920.0,2.638,1.926,0.0,0.0,0.0,0.0,4.47,0.204
608104,3,608104,43,0.40,0.113,0.338,10.274,8.675,57.62,0.13,0.31,0.6,-139.0,0.100,0.100,0.377,10.157,8.769,56.986,0.16,0.34,0.5,-139.0,20.696,92227.960,786.677,20.702,92224.187,786.644,608104,0.338,786.644,-228620480.0,-7.16,2.266,0.0,0.0,0.0,0.0,4.47,0.204
608140,3,608140,36,0.37,0.104,0.345,10.248,8.623,57.111,0.13,0.31,0.5,-139.0,0.50,0.114,0.341,10.274,8.593,57.88,0.14,0.31,0.7,-139.0,20.700,92226.78,786.643,20.706,92222.921,786.549,608140,0.345,786.549,-228632800.0,-2.622,2.85,0.0,0.0,0.0,0.0,4.41,0.208
608182,3,608182,42,0.31,0.111,0.358,10.271,8.637,56.974,0.14,0.32,0.6,-139.0,0.14,0.150,0.384,10.552,8.915,56.825,0.12,0.31,0.7,-139.0,20.703,92224.898,786.707,20.706,92221.875,786.549,608182,0.358,786.549,-228647600.0,0.0,2.0,0.0,0.0,0.0,0.0,4.47,0.216
608218,3,608218,36,0.31,0.109,0.358,10.301,8.775,56.948,0.14,0.32,0.6,-139.0,0.7,0.107,0.334,10.347,8.769,56.825,0.12,0.32,0.7,-139.0,20.703,92225.109,786.666,20.706,92228.804,786.644,608218,0.358,786.644,-228660512.0,2.622,1.927,0.0,0.0,0.0,0.0,4.34,0.216
608261,3,608261,43,0.28,0.130,0.361,10.336,8.862,56.878,0.13,0.33,0.6,-139.0,0.28,0.179,0.370,10.347,9.266,56.664,0.11,0.35,0.3,-139.0,20.707,92225.328,786.526,20.715,92228.804,786.246,608261,0.361,786.246,-228676000.0,-9.237,2.383,0.0,0.0,0.0,0.0,4.34,0.217
608297,3,608297,36,0.8,0.132,0.358,10.514,8.962,56.802,0.13,0.32,0.6,-139.0,0.0,0.107,0.363,11.49,9.266,56.606,0.14,0.29,0.6,-139.0,20.708,92224.140,786.609,20.706,92218.304,787.58,608297,0.358,787.58,-228688976.0,22.549,1.596,0.0,0.0,0.0,0.0,4.47,0.216
608339,3,608339,42,0.2,0.114,0.357,10.520,9.90,56.746,0.13,0.32,0.5,-139.0,0.21,0.28,0.334,10.304,9.237,56.810,0.14,0.31,0.5,-139.0,20.707,92225.781,786.507,20.702,92231.117,786.39,608339,0.357,786.39,-228704016.0,-24.276,4.680,0.0,0.0,0.0,0.0,4.47,0.215
608391,3,608391,52,0.18,0.123,0.350,10.529,9.102,56.772,0.12,0.31,0.5,-139.0,0.93,0.193,0.348,10.596,8.973,56.957,0.10,0.29,0.7,-139.0,20.710,92227.890,786.586,20.720,92232.375,786.945,608391,0.350,786.945,-228722416.0,17.437,1.656,0.0,0.0,0.0,0.0,4.47,0.210
608438,3,608438,47,0.30,0.113,0.358,10.646,9.123,56.825,0.12,0.31,0.6,-139.0,0.64,0.57,0.377,10.932,8.871,57.88,0.11,0.33,0.10,-139.0,20.709,92227.210,786.564,20.702,92225.445,786.530,608438,0.358,786.530,-228739072.0,-8.831,2.360,0.0,0.0,0.0,0.0,4.47,0.216
608474,3,608474,36,0.47,0.89,0.345,10.748,9.99,56.942,0.12,0.31,0.7,-139.0,0.57,0.57,0.305,10.859,9.149,57.249,0.11,0.32,0.10,-139.0,20.703,92226.539,786.624,20.688,92225.445,786.549,608474,0.345,786.549,-228751760.0,0.527,1.984,0.0,0.0,0.0,0.0,4.41,0.208
608517,3,608517,43,0.45,0.103,0.350,10.672,9.29,57.56,0.12,0.31,0.7,-139.0,0.7,0.179,0.384,10.669,8.915,57.176,0.15,0.33,0.6,-139.0,20.704,92227.968,786.662,20.711,92225.445,787.248,608517,0.350,787.248,-228766720.0,16.253,1.672,0.0,0.0,0.0,0.0,4.47,0.210
608553,3,608553,36,0.55,0.119,0.350,10.628,8.988,57.79,0.12,0.31,0.8,-139.0,0.71,0.107,0.334,10.84,9.32,56.927,0.13,0.28,0.6,-139.0,20.704,92227.500,786.761,20.702,92228.804,786.530,608553,0.350,786.530,-228779328.0,-19.941,3.489,0.0,0.0,0.0,0.0,4.41,0.210
608596,3,608596,43,0.57,0.109,0.344,10.564,9.61,57.193,0.13,0.31,0.7,-139.0,0.100,0.143,0.320,10.274,9.339,57.527,0.14,0.28,0.4,-139.0,20.702,92225.398,786.602,20.706,92221.875,786.151,608596,0.344,786.151,-228794256.0,-8.807,2.359,0.0,0.0,0.0,0.0,4.47,0.207
608633,3,608633,37,0.57,0.132,0.324,10.464,9.23,57.228,0.13,0.30,0.6,-139.0,0.64,0.172,0.276,10.435,8.681,57.263,0.12,0.30,0.2,-139.0,20.703,92226.492,786.809,20.706,92230.914,787.569,608633,0.324,787.569,-228806624.0,38.306,1.465,0.0,0.0,0.0,0.0,4.41,0.195
608675,3,608675,42,0.60,0.146,0.322,10.555,9.3,57.261,0.14,0.31,0.5,-139.0,0.71,0.129,0.298,11.312,9.47,57.410,0.14,0.36,0.8,-139.0,20.708,92226.500,786.832,20.715,92225.445,786.662,608675,0.322,786.662,-228820224.0,-21.590,3.838,0.0,0.0,0.0,0.0,4.41,0.194
608711,3,608711,36,0.58,0.116,0.315,10.599,9.0,57.377,0.13,0.31,0.5,-139.0,0.14,0.28,0.348,10.888,8.900,57.760,0.14,0.34,0.6,-139.0,20.707,92226.453,786.692,20.706,92225.234,786.549,608711,0.315,786.549,-228831728.0,-3.134,2.103,0.0,0.0,0.0,0.0,4.47,0.190
608754,3,608754,43,0.63,0.107,0.321,10.868,9.29,57.489,0.13,0.32,0.6,-139.0,0.93,0.64,0.363,11.429,9.178,57.483,0.13,0.31,0.9,-139.0,20.708,92225.734,786.715,20.706,92225.234,786.644,608754,0.321,786.644,-228845424.0,2.195,1.938,0.0,0.0,0.0,0.0,4.47,0.193
608790,3,608790,36,0.58,0.104,0.318,10.917,8.851,57.413,0.13,0.33,0.7,-139.0,0.78,0.129,0.305,10.523,8.447,57.147,0.13,0.34,0.8,-139.0,20.709,92226.617,786.859,20.711,92226.289,786.870,608790,0.318,786.870,-228856944.0,6.284,1.841,0.0,0.0,0.0,0.0,4.47,0.191
608832,3,608832,42,0.64,0.94,0.325,11.55,8.941,57.299,0.14,0.33,0.8,-139.0,0.93,0.122,0.312,11.122,9.134,56.693,0.14,0.31,0.7,-139.0,20.710,92225.953,786.534,20.711,92227.546,785.945,608832,0.325,785.945,-228870480.0,-22.27,3.948,0.0,0.0,0.0,0.0,4.54,0.196
608868,3,608868,36,0.47,0.94,0.340,10.958,8.874,57.281,0.13,0.32,0.7,-139.0,0.14,0.129,0.370,10.830,8.710,57.322,0.14,0.31,0.4,-139.0,20.708,92225.914,786.492,20.706,92225.234,786.454,608868,0.340,786.454,-228882464.0,14.153,1.701,0.0,0.0,0.0,0.0,4.41,0.204
608937,3,608937,69,0.54,0.104,0.335,10.990,8.839,57.193,0.13,0.31,0.7,-139.0,0.21,0.78,0.327,11.49,8.725,57.322,0.11,0.29,0.4,-139.0,20.709,92226.914,786.386,20.711,92230.265,786.20,608937,0.335,786.20,-228905792.0,-6.291,2.232,0.0,0.0,0.0,0.0,4.34,0.202
608980,3,608980,43,0.34,0.114,0.331,10.850,8.783,57.147,0.13,0.31,0.5,-139.0,0.7,0.114,0.341,10.727,8.900,57.249,0.13,0.29,0.2,-139.0,20.707,92227.453,786.322,20.697,92227.960,786.323,608980,0.331,786.323,-228920144.0,7.41,1.825,0.0,0.0,0.0,0.0,4.41,0.199
609016,3,609016,36,0.15,0.104,0.354,10.961,8.868,57.152,0.13,0.30,0.5,-139.0,0.14,0.78,0.420,11.78,8.871,57.176,0.12,0.31,0.5,-139.0,20.704,92226.414,786.198,20.697,92221.23,786.246,609016,0.354,786.246,-228932496.0,-2.126,2.68,0.0,0.0,0.0,0.0,4.47,0.213
609053,3,609053,37,0.364,0.89,0.364,10.882,8.868,57.231,0.13,0.30,0.4,-139.0,1.837,0.43,0.363,10.727,9.134,57.88,0.14,0.32,0.5,-139.0,20.702,92226.414,786.356,20.697,92227.546,786.737,609053,0.364,786.737,-228945792.0,13.272,1.715,0.0,0.0,0.0,0.0,4.54,0.219
609095,3,609095,42,0.376,0.80,0.360,10.862,8.859,57.161,0.12,0.30,0.5,-139.0,0.43,0.86,0.348,10.727,8.667,56.971,0.12,0.28,0.9,-139.0,20.703,92225.523,786.375,20.715,92220.820,786.549,609095,0.360,786.549,-228961008.0,-4.483,2.155,0.0,0.0,0.0,0.0,4.47,0.217
609138,3,609138,43,0.380,0.94,0.373,10.710,8.833,57.109,0.13,0.31,0.6,-139.0,0.43,0.150,0.391,10.289,8.593,57.59,0.14,0.35,0.10,-139.0,20.703,92224.773,786.439,20.706,92226.492,786.341,609138,0.373,786.341,-228976784.0,-4.833,2.169,0.0,0.0,0.0,0.0,4.47,0.224
609174,3,609174,36,0.393,0.90,0.383,10.651,8.821,57.88,0.12,0.31,0.7,-139.0,0.57,0.93,0.391,10.435,8.842,57.147,0.10,0.29,0.7,-139.0,20.706,92224.15,786.590,20.715,92224.187,787.78,609174,0.383,787.78,-228990400.0,20.453,1.619,0.0,0.0,0.0,0.0,4.47,0.230
609216,3,609216,42,0.736,0.468,2.737,10.494,8.862,57.18,0.13,0.31,0.7,-139.0,1.701,-2.713,15.185,10.289,9.76,56.825,0.16,0.33,0.5,-139.0,20.708,92224.648,786.711,20.706,92224.187,786.850,609216,2.737,786.850,-228940944.0,-5.413,2.193,0.0,0.0,0.0,0.0,4.47,1.649
609252,3,609252,36,0.381,0.449,2.750,10.347,8.868,57.38,0.13,0.31,0.7,-139.0,0.64,0.136,0.298,9.997,9.163,57.190,0.14,0.32,0.7,-139.0,20.712,92224.609,786.798,20.715,92227.343,787.172,609252,2.750,787.172,-228842144.0,8.924,1.788,0.0,0.0,0.0,0.0,4.47,1.657
609295,3,609295,43,0.384,0.437,2.743,10.280,8.912,56.933,0.14,0.32,0.7,-139.0,0.57,0.143,0.384,10.391,8.886,56.445,0.15,0.33,0.6,-139.0,20.711,92225.992,786.779,20.711,92227.750,786.454,609295,2.743,786.454,-228724016.0,-16.683,3.2,0.0,0.0,0.0,0.0,4.47,1.652
609331,3,609331,36,0.384,0.433,2.750,10.339,9.38,56.892,0.13,0.32,0.6,-139.0,0.43,0.172,0.355,10.581,9.222,56.854,0.12,0.33,0.5,-139.0,20.713,92225.484,786.824,20.715,92223.976,786.567,609331,2.750,786.567,-228625120.0,3.134,1.914,0.0,0.0,0.0,0.0,4.47,1.657
609373,3,609373,42,0.381,0.436,2.750,10.233,9.134,56.775,0.13,0.33,0.6,-139.0,0.43,0.78,0.391,9.909,9.324,56.562,0.11,0.35,0.9,-139.0,20.711,92226.117,786.703,20.706,92227.343,786.472,609373,2.750,786.472,-228509584.0,-2.259,2.72,0.0,0.0,0.0,0.0,4.41,1.657
609437,3,609437,64,0.47,0.134,0.357,10.157,9.190,56.822,0.13,0.33,0.7,-139.0,0.28,0.143,0.355,9.909,9.353,57.59,0.11,0.33,0.7,-139.0,20.712,92227.296,786.680,20.711,92230.62,786.737,609437,0.357,786.737,-228432992.0,4.145,1.889,0.0,0.0,0.0,0.0,4.41,0.215
609478,3,609478,41,0.35,0.124,0.363,10.268,9.155,56.778,0.13,0.34,0.8,-139.0,0.7,0.86,0.327,10.552,8.988,56.971,0.16,0.36,0.13,-139.0,20.710,92227.171,786.613,20.706,92226.703,786.832,609478,0.363,786.832,-228447760.0,2.316,1.935,0.0,0.0,0.0,0.0,4.47,0.218
609514,3,609514,36,0.45,0.123,0.358,10.154,9.199,56.878,0.13,0.35,0.9,-139.0,0.107,0.136,0.363,9.821,9.105,56.942,0.14,0.36,0.9,-139.0,20.707,92227.164,786.609,20.697,92227.750,786.436,609514,0.358,786.436,-228460752.0,-11.18,2.493,0.0,0.0,0.0,0.0,4.47,0.216
609557,3,609557,43,0.48,0.99,0.350,10.23,9.161,56.863,0.13,0.35,0.8,-139.0,0.57,0.50,0.312,9.923,9.32,56.781,0.14,0.33,0.2,-139.0,20.707,92227.421,786.688,20.715,92225.234,786.964,609557,0.350,786.964,-228476000.0,12.290,1.730,0.0,0.0,0.0,0.0,4.47,0.210
609593,3,609593,36,0.61,0.96,0.350,9.967,9.169,56.968,0.13,0.33,0.7,-139.0,0.107,0.64,0.391,9.631,9.368,57.88,0.11,0.29,0.3,-139.0,20.706,92226.539,786.749,20.702,92222.921,786.775,609593,0.350,786.775,-228488608.0,-5.260,2.187,0.0,0.0,0.0,0.0,4.47,0.210
609635,3,609635,42,0.60,0.84,0.355,10.81,9.111,56.895,0.14,0.34,0.7,-139.0,0.21,0.86,0.384,10.479,9.61,56.693,0.15,0.35,0.8,-139.0,20.705,92225.773,786.692,20.706,92226.289,786.454,609635,0.355,786.454,-228503440.0,-7.635,2.297,0.0,0.0,0.0,0.0,4.47,0.214
609672,3,609672,37,0.55,0.99,0.355,10.108,9.9,56.819,0.13,0.33,0.6,-139.0,0.14,0.157,0.327,10.684,8.477,56.591,0.13,0.30,0.7,-139.0,20.707,92225.953,786.681,20.715,92227.546,786.775,609672,0.355,786.775,-228516608.0,8.666,1.793,0.0,0.0,0.0,0.0,4.47,0.214
609720,3,609720,48,0.34,0.91,0.344,10.149,8.991,56.816,0.13,0.32,0.5,-139.0,0.0,0.100,0.305,10.26,9.17,56.927,0.11,0.31,0.4,-139.0,20.711,92225.703,786.764,20.715,92226.492,786.850,609720,0.344,786.850,-228533424.0,1.571,1.954,0.0,0.0,0.0,0.0,4.47,0.207
609756,3,609756,36,0.43,0.96,0.358,10.140,9.79,56.851,0.12,0.32,0.7,-139.0,0.100,0.71,0.384,9.880,9.470,56.957,0.11,0.32,0.12,-139.0,20.709,92224.773,786.662,20.706,92220.617,786.454,609756,0.358,786.454,-228546080.0,-11.3,2.492,0.0,0.0,0.0,0.0,4.47,0.216
609799,3,609799,43,0.48,0.103,0.351,10.280,9.3,56.775,0.13,0.32,0.8,-139.0,0.136,0.100,0.355,10.333,8.988,56.708,0.15,0.30,0.7,-139.0,20.712,92225.195,786.578,20.715,92225.31,786.359,609799,0.351,786.359,-228561360.0,-2.208,2.70,0.0,0.0,0.0,0.0,4.41,0.211
609835,3,609835,36,0.41,0.117,0.332,10.274,9.47,56.840,0.13,0.31,0.7,-139.0,0.14,0.157,0.291,10.450,9.280,57.15,0.13,0.33,0.6,-139.0,20.713,92225.164,786.541,20.711,92226.85,786.265,609835,0.332,786.265,-228573680.0,-2.607,2.84,0.0,0.0,0.0,0.0,4.41,0.200
609878,3,609878,43,0.44,0.109,0.331,10.254,9.149,56.854,0.13,0.31,0.7,-139.0,0.0,0.114,0.320,10.581,8.988,56.664,0.14,0.29,0.4,-139.0,20.714,92225.367,786.412,20.720,92228.601,786.133,609878,0.331,786.133,-228587968.0,-3.65,2.101,0.0,0.0,0.0,0.0,4.47,0.199
609941,3,609941,63,0.48,0.106,0.347,10.371,9.161,56.851,0.13,0.31,0.7,-139.0,0.21,0.86,0.384,10.610,9.76,56.913,0.12,0.30,0.4,-139.0,20.713,92226.296,786.409,20.711,92231.117,786.832,609941,0.347,786.832,-228609360.0,11.93,1.750,0.0,0.0,0.0,0.0,4.47,0.209
