millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
623245,4,118985,108,-4.709,-8.528,-15.57,45.644,40.558,8.696,0.755,0.162,0.113,-267.0,17.788,90755.523,919.668,-1193189.875,0.1,2.132,623239.0,1.984,623239.0,919.15,-996.802,-9.778
623329,4,119069,84,-2.656,-8.700,1.704,44.358,41.435,12.350,0.753,0.54,0.752,-299.0,17.797,90752.937,919.810,-1193880.625,0.4,1.728,623323.0,-18.431,623323.0,919.388,-1005.899,1.106
623409,4,119149,80,-3.991,-9.655,-8.101,42.852,41.216,14.600,0.273,0.153,0.362,-299.0,17.806,90758.593,919.623,-1195141.750,0.0,1.975,623403.0,-13.97,623403.0,919.413,-999.658,-5.261
623489,4,119229,80,-6.848,-7.121,-20.96,44.387,40.850,15.419,0.28,0.343,0.338,-299.0,17.806,90745.718,920.138,-1195970.500,0.11,17.62,623483.0,-7.620,623483.0,918.475,-903.495,-13.50
623569,4,119309,80,0.373,-1.564,-11.152,44.270,40.879,18.94,0.838,0.555,0.386,-267.0,17.802,90754.984,919.927,-1196741.750,0.9,1.571,623563.0,-11.662,623563.0,919.226,-1010.357,-7.242
623649,4,119389,80,-2.88,-4.716,-7.721,45.629,38.848,20.344,-1.90,0.79,0.239,-299.0,17.802,90754.984,919.623,-1197506.500,0.1,1.914,623643.0,-7.455,623643.0,919.320,-1001.502,-5.14
623739,4,119479,90,-3.675,-7.494,-5.725,46.726,36.85,23.677,0.671,0.12,0.281,-299.0,17.802,90755.257,919.692,-1198097.375,0.1,2.103,623733.0,-5.675,623733.0,919.226,-997.92,-3.718
623819,4,119559,80,-4.522,-8.104,-2.832,47.500,35.223,25.723,0.149,0.459,0.45,-267.0,17.806,90756.15,919.505,-1198441.750,0.0,2.25,623813.0,-2.933,623813.0,919.201,-998.961,-1.839
623900,4,119640,81,-1.579,-9.224,-4.935,46.39,37.225,26.907,0.738,0.313,0.326,-267.0,17.802,90749.328,919.109,-1198767.125,0.1,1.893,623893.0,-5.201,623893.0,919.320,-1001.882,-3.205
623980,4,119720,80,-1.550,-6.611,-5.718,43.832,40.295,25.504,0.469,0.146,1.77,-267.0,17.806,90758.328,919.927,-1199197.125,0.3,1.767,623974.0,-5.416,623974.0,919.623,-1005.96,-3.713
624060,4,119800,80,-1.751,-6.726,-7.125,40.836,41.522,23.136,0.217,0.55,0.163,-267.0,17.802,90762.960,920.232,-1199693.875,0.8,4.349,624054.0,-7.3,624054.0,918.922,-964.226,-4.627
624140,4,119880,80,-2.419,-7.558,-6.651,41.727,41.318,22.844,0.238,0.313,0.189,-299.0,17.806,90750.351,919.177,-1200245.500,0.3,1.766,624134.0,-6.787,624134.0,919.226,-1005.93,-4.319
624225,4,119965,85,-2.569,-11.349,-5.237,43.393,40.879,22.741,0.56,0.241,0.76,-299.0,17.811,90753.960,919.84,-1200751.750,0.2,2.266,624219.0,-5.122,624219.0,919.15,-993.808,-3.401
624315,4,120055,90,-1.615,-12.95,-4.282,43.817,40.689,23.735,0.615,0.122,0.160,-299.0,17.802,90753.960,919.388,-1201150.750,0.7,1.612,624309.0,-3.744,624309.0,919.648,-1008.895,-2.781
624395,4,120135,80,-1.679,-7.817,-4.742,42.765,40.105,25.182,0.476,0.103,0.474,-299.0,17.802,90758.593,920.208,-1201484.125,0.1,1.914,624389.0,-4.591,624389.0,919.741,-1000.876,-3.79
624481,4,120221,86,-1.837,-5.735,-4.921,42.253,40.952,25.723,0.17,0.270,0.248,-267.0,17.811,90754.984,919.810,-1201883.625,0.2,1.826,624475.0,-4.698,624475.0,919.952,-1003.706,-3.195
624561,4,120301,80,-1.385,-5.24,-6.184,40.923,41.406,25.723,0.21,0.144,0.109,-267.0,17.806,90749.62,919.903,-1202321.0,0.9,1.579,624555.0,-6.235,624555.0,920.679,-1009.828,-4.16
624646,4,120386,85,-2.921,-6.826,-5.373,42.136,40.382,25.401,0.409,0.277,0.325,-299.0,17.806,90757.304,920.138,-1202823.250,0.14,-3.134,624640.0,-5.581,624640.0,919.437,-979.361,-3.489
624726,4,120466,80,-2.167,-9.748,-4.375,43.671,39.345,26.161,0.24,0.64,0.518,-267.0,17.811,90758.328,919.320,-1203236.250,0.0,2.0,624720.0,-4.742,624720.0,919.437,-998.891,-2.841
624816,4,120556,90,0.796,-10.616,-4.454,43.729,39.959,26.249,0.708,0.402,0.693,-267.0,17.806,90750.617,919.716,-1203656.250,0.4,1.703,624810.0,-4.591,624810.0,919.858,-1006.746,-2.892
624897,4,120637,81,-1.83,-7.56,-6.500,41.245,41.274,23.531,1.78,0.335,0.456,-267.0,17.811,90759.625,919.716,-1204104.875,0.8,4.652,624891.0,-6.486,624891.0,919.132,-961.626,-4.221
624978,4,120718,81,0.961,-8.958,-6.716,39.608,43.598,20.184,0.775,0.58,0.120,-299.0,17.806,90750.351,920.46,-1204638.125,0.11,1.522,624971.0,-6.845,624971.0,920.46,-1012.389,-4.361
625057,4,120797,79,-1.557,-7.243,-7.268,40.529,44.489,18.196,0.413,0.131,0.514,-267.0,17.811,90757.39,919.927,-1205206.375,0.7,3.409,625051.0,-7.362,625051.0,919.461,-976.287,-4.720
625136,4,120876,79,-1.435,-9.647,-6.335,41.610,43.978,18.50,0.284,0.25,0.127,-299.0,17.815,90760.382,919.320,-1205752.500,0.9,1.579,625130.0,-6.464,625130.0,920.187,-1010.403,-4.114
625216,4,120956,80,-1.622,-12.813,-5.804,41.727,43.642,20.8,0.635,0.154,0.93,-299.0,17.815,90753.429,919.530,-1206247.0,0.14,-5.789,625210.0,-5.897,625210.0,919.39,-951.481,-3.769
625296,4,121036,80,-1.945,-11.148,-5.567,41.946,41.639,21.660,-1.429,0.219,0.117,-267.0,17.815,90758.328,919.530,-1206685.750,0.2,1.825,625290.0,-5.72,625290.0,919.250,-1003.390,-3.615
625409,4,121149,113,-1.808,-7.271,-7.304,41.961,40.996,24.188,0.29,0.202,0.540,-267.0,17.792,90757.570,919.575,-1207381.375,0.2,1.781,625403.0,-7.240,625403.0,919.530,-1004.653,-4.743
625489,4,121229,80,-1.931,-5.82,-7.692,40.485,42.19,23.662,0.451,0.728,0.65,-267.0,17.797,90748.304,919.388,-1207970.375,0.4,2.490,625483.0,-7.484,625483.0,919.201,-989.556,-4.995
625569,4,121309,80,-1.428,-6.884,-5.955,40.631,41.581,24.466,0.340,0.508,0.230,-267.0,17.806,90758.328,919.530,-1208515.375,0.0,2.73,625563.0,-6.141,625563.0,919.132,-997.998,-3.867
625655,4,121395,86,-1.392,-9.805,-4.9,41.756,40.90,26.483,0.321,0.264,0.689,-299.0,17.811,90758.328,919.835,-1208945.375,0.0,2.0,625649.0,-3.859,625649.0,919.132,-999.625,-2.603
625735,4,121475,80,-3.7,-9.748,-2.157,45.980,38.629,25.475,0.470,0.345,0.550,-299.0,17.811,90754.718,919.320,-1209188.0,0.1,1.894,625729.0,-2.208,625729.0,919.250,-1001.433,-1.401
625815,4,121555,80,0.739,-10.789,-5.825,45.483,38.643,23.706,0.821,0.5,0.249,-299.0,17.815,90754.718,919.952,-1209511.625,0.3,1.767,625809.0,-5.883,625809.0,919.554,-1005.182,-3.783
625911,4,121651,96,-3.668,-8.133,-6.931,43.408,41.479,20.622,0.158,0.31,0.885,-299.0,17.806,90754.984,919.716,-1210136.375,0.2,2.266,625905.0,-7.132,625905.0,919.343,-993.790,-4.501
625992,4,121732,81,-2.232,-6.546,-7.950,42.180,41.932,20.666,0.291,0.116,0.50,-267.0,17.811,90757.39,919.530,-1210741.125,0.2,1.826,625985.0,-7.986,625985.0,919.554,-1004.6,-5.163
626072,4,121812,80,-2.132,-8.427,-7.570,43.393,40.748,21.733,0.509,0.177,0.341,-267.0,17.815,90754.718,919.343,-1211354.875,0.2,2.228,626066.0,-7.168,626066.0,919.368,-994.443,-4.916
626152,4,121892,80,-2.935,-10.437,-6.70,44.168,39.710,22.318,0.249,0.254,0.16,-299.0,17.820,90765.15,919.320,-1211880.125,0.2,1.843,626146.0,-5.962,626146.0,919.554,-1002.840,-3.941
626232,4,121972,80,-3.718,-10.552,-4.31,44.431,39.432,22.785,0.440,0.185,0.259,-299.0,17.820,90759.85,919.132,-1212263.750,0.3,2.435,626226.0,-3.629,626226.0,919.250,-990.955,-2.617
626311,4,122051,79,-2.225,-8.513,-4.713,43.569,39.871,24.291,0.350,0.259,0.730,-299.0,17.820,90755.742,919.648,-1212591.625,0.6,1.660,626305.0,-4.670,626305.0,919.765,-1007.748,-3.60
626391,4,122131,80,-2.218,-5.936,-5.423,42.794,40.295,25.781,0.132,0.430,0.349,-267.0,17.820,90755.742,919.461,-1213003.375,0.2,2.228,626385.0,-5.624,626385.0,919.579,-994.646,-3.522
626481,4,122221,90,0.954,-5.405,-6.960,41.274,40.17,25.621,0.9,0.46,0.491,-299.0,17.820,90754.984,919.226,-1213577.125,0.7,3.722,626475.0,-7.125,626475.0,918.946,-971.517,-4.519
626561,4,122301,80,-2.218,-6.187,-6.127,43.627,39.535,25.665,0.233,0.610,0.338,-299.0,17.820,90760.648,919.132,-1214113.875,0.2,1.826,626555.0,-6.292,626555.0,919.157,-1003.687,-3.979
626641,4,122381,80,-3.553,-8.219,-4.706,45.615,38.482,24.831,0.91,0.397,0.279,-267.0,17.815,90762.695,919.437,-1214546.875,0.2,1.825,626635.0,-4.533,626635.0,919.368,-1003.263,-3.56
626721,4,122461,80,-3.747,-9.353,-3.119,47.223,39.140,24.13,0.248,0.352,0.524,-267.0,17.820,90757.39,919.15,-1214844.750,0.2,1.825,626715.0,-2.911,626715.0,919.579,-1004.115,-2.25
626806,4,122546,85,0.387,-11.715,-5.574,43.525,39.929,23.706,0.430,0.162,0.449,-299.0,17.825,90756.773,919.952,-1215203.250,0.1,1.914,626800.0,-5.524,626800.0,919.672,-1001.645,-3.620
626886,4,122626,80,-2.634,-5.592,-6.938,42.721,41.873,21.938,0.229,0.239,0.596,-299.0,17.820,90755.742,919.765,-1215697.750,0.0,2.0,626880.0,-6.838,626880.0,919.672,-999.415,-4.505
626966,4,122706,80,-1.931,-7.343,-7.742,41.508,42.429,21.134,0.251,0.43,0.105,-267.0,17.825,90754.718,919.226,-1216286.125,0.1,2.102,626960.0,-7.871,626960.0,919.579,-997.566,-5.28
627079,4,122819,113,-1.801,-9.956,-5.589,41.829,41.391,23.165,0.445,0.222,0.61,-267.0,17.797,90757.570,919.294,-1217041.125,0.7,6.559,627072.0,-5.610,627072.0,918.759,-946.202,-3.629
627158,4,122898,79,-2.634,-11.801,-4.476,41.318,41.332,24.568,0.161,0.107,0.208,-299.0,17.811,90757.39,919.858,-1217451.500,0.12,1.504,627152.0,-4.648,627152.0,919.741,-1011.774,-2.906
627244,4,122984,86,-1.887,-10.731,-5.639,41.420,40.587,24.218,0.53,0.189,0.547,-299.0,17.802,90758.328,919.623,-1217894.500,0.3,2.389,627238.0,-5.653,627238.0,919.461,-991.313,-3.662
627324,4,123064,80,-2.153,-7.795,-5.337,41.917,41.274,24.744,0.117,0.399,0.166,-299.0,17.815,90753.429,919.765,-1218325.500,0.3,1.766,627318.0,-5.122,627318.0,919.765,-1004.965,-3.466
627404,4,123144,80,0.495,-6.396,-6.19,40.982,41.303,25.796,0.40,0.757,0.167,-267.0,17.815,90759.85,919.952,-1218762.0,0.3,2.388,627398.0,-5.790,627398.0,919.485,-991.518,-3.909
627483,4,123223,79,0.875,-4.766,-6.550,41.113,39.856,26.600,0.35,0.129,0.273,-299.0,17.825,90755.476,919.882,-1219248.875,0.2,1.842,627477.0,-6.536,627477.0,919.672,-1003.268,-4.254
627574,4,123314,91,-2.742,-7.673,-4.928,43.306,38.731,25.650,0.3,0.438,0.514,-299.0,17.815,90753.429,919.413,-1219789.500,0.0,1.976,627568.0,-5.344,627568.0,919.696,-1000.443,-3.200
627654,4,123394,80,-4.572,-10.28,-3.413,46.594,37.664,25.138,0.410,0.40,0.652,-299.0,17.820,90754.453,919.648,-1220146.125,0.5,2.804,627648.0,-3.571,627648.0,919.250,-984.302,-2.217
627734,4,123474,80,-1.765,-11.722,-4.864,46.550,37.854,23.911,0.815,0.201,0.230,-299.0,17.829,90755.476,920.69,-1220477.500,0.0,2.0,627728.0,-4.713,627728.0,919.250,-998.757,-3.158
627814,4,123554,80,-1.974,-7.716,-6.716,45.995,38.555,21.938,0.527,0.135,0.389,-299.0,17.820,90756.773,919.461,-1220934.625,0.2,1.809,627808.0,-6.716,627808.0,919.485,-1004.69,-4.361
627894,4,123634,80,-1.995,-8.398,-6.235,43.481,40.952,21.894,0.470,0.171,0.639,-267.0,17.829,90751.109,920.187,-1221449.250,0.1,1.914,627888.0,-6.148,627888.0,919.579,-1001.360,-4.49
627979,4,123719,85,0.7,-6.683,-6.909,42.312,39.637,23.472,0.538,0.18,0.424,-299.0,17.825,90755.476,919.461,-1221996.0,0.4,1.703,627973.0,-6.716,627973.0,920.1,-1006.789,-4.487
628059,4,123799,80,-2.196,-7.587,-6.105,43.744,38.351,23.501,0.478,0.270,0.313,-299.0,17.834,90756.773,919.554,-1222504.250,0.0,2.0,628053.0,-5.991,628053.0,920.1,-999.272,-3.965
628150,4,123890,91,-3.395,-9.561,-5.136,45.249,37.196,24.144,0.90,0.481,0.84,-267.0,17.820,90751.375,919.530,-1223004.375,0.3,2.437,628143.0,-5.122,628143.0,919.696,-990.82,-3.335
628235,4,123975,85,-3.381,-10.810,-5.323,46.214,37.722,22.654,0.106,0.259,0.53,-267.0,17.815,90755.742,920.163,-1223458.750,0.0,1.935,628229.0,-5.445,628229.0,919.765,-1000.747,-3.457
628315,4,124055,80,-1.952,-10.143,-5.359,45.951,38.497,22.318,0.78,0.139,0.628,-267.0,17.829,90748.523,919.672,-1223900.125,0.6,3.60,628309.0,-5.589,628309.0,919.250,-981.137,-3.480
628395,4,124135,80,-1.916,-7.149,-5.431,44.416,40.17,22.478,0.85,0.464,0.339,-299.0,17.825,90759.85,919.672,-1224343.500,0.2,1.809,628389.0,-5.495,628389.0,919.485,-1004.88,-3.526
628480,4,124220,85,-1.406,-5.283,-6.780,44.22,39.856,24.42,0.120,0.10,0.138,-299.0,17.825,90751.109,919.977,-1224871.0,0.0,2.24,628474.0,-6.917,628474.0,919.461,-998.489,-4.403
628560,4,124300,80,-3.302,-6.474,-6.565,44.767,39.520,23.209,0.62,0.467,0.295,-267.0,17.829,90752.132,919.39,-1225416.0,0.7,1.612,628554.0,-6.708,628554.0,920.94,-1009.135,-4.263
628673,4,124413,113,-4.630,-10.896,-3.406,46.594,38.599,20.812,0.320,0.258,0.479,-299.0,17.806,90761.937,919.505,-1226016.375,0.2,2.437,628667.0,-3.916,628667.0,919.790,-989.816,-2.212
628753,4,124493,80,-1.665,-12.282,-4.864,45.30,39.403,22.244,0.64,0.467,0.945,-299.0,17.811,90757.39,919.952,-1226367.250,0.7,3.293,628747.0,-4.856,628747.0,919.226,-977.508,-3.158
628833,4,124573,80,-1.636,-8.61,-6.314,43.159,40.762,22.303,0.266,0.142,0.475,-299.0,17.829,90759.85,919.437,-1226803.500,0.8,1.603,628827.0,-6.48,628827.0,919.882,-1009.941,-4.100
628913,4,124653,80,-2.210,-5.620,-7.505,41.815,42.326,21.601,0.170,0.139,0.404,-267.0,17.829,90753.429,919.461,-1227344.0,0.4,2.659,628907.0,-7.462,628907.0,919.485,-986.478,-4.874
628993,4,124733,80,-2.555,-6.948,-7.261,41.873,41.581,22.157,0.419,0.12,0.226,-299.0,17.834,90755.476,919.157,-1227934.750,0.0,2.0,628987.0,-7.304,628987.0,919.485,-999.484,-4.715
629073,4,124813,80,-2.943,-7.874,-6.184,41.961,40.485,23.78,0.249,0.188,0.255,-267.0,17.829,90753.164,919.368,-1228474.875,0.10,1.542,629067.0,-6.199,629067.0,920.329,-1010.921,-4.16
629164,4,124904,91,-3.108,-11.277,-5.316,42.443,40.382,23.297,0.430,0.93,0.76,-267.0,17.811,90757.796,920.187,-1228997.250,0.9,7.405,629157.0,-5.409,629157.0,919.485,-940.622,-3.452
629243,4,124983,79,-1.974,-11.815,-5.725,42.852,41.596,22.25,0.224,0.6,0.128,-299.0,17.825,90749.820,920.516,-1229437.750,0.1,1.914,629237.0,-5.603,629237.0,919.579,-1001.249,-3.718
629323,4,125063,80,-1.593,-10.100,-4.361,43.349,41.654,21.894,0.399,0.103,0.500,-299.0,17.829,90752.132,919.765,-1229840.625,0.1,2.103,629317.0,-4.469,629317.0,919.485,-996.801,-2.832
629409,4,125149,86,-1.507,-7.49,-5.143,42.268,41.917,24.656,0.598,0.311,0.273,-299.0,17.829,90747.234,920.94,-1230258.375,0.2,1.825,629403.0,-5.244,629403.0,919.696,-1003.678,-3.340
629489,4,125229,80,-1.148,-4.565,-7.649,41.698,39.988,26.30,0.290,0.167,0.366,-299.0,17.829,90756.500,920.94,-1230784.125,0.2,2.267,629483.0,-7.900,629483.0,919.485,-993.314,-4.967
629569,4,125309,80,-3.29,-7.34,-6.615,43.978,38.906,25.65,0.62,0.656,0.823,-267.0,17.839,90748.789,920.305,-1231377.125,0.7,1.612,629563.0,-6.924,629563.0,920.118,-1009.161,-4.296
629654,4,125394,85,-4.141,-9.683,-5.402,47.456,38.44,23.151,0.464,0.251,0.544,-267.0,17.829,90749.820,920.1,-1231901.375,0.7,3.550,629648.0,-5.409,629648.0,919.510,-972.973,-3.508
629744,4,125484,90,-2.117,-11.686,-7.512,46.375,38.29,21.967,0.547,0.400,0.671,-267.0,17.820,90746.476,920.94,-1232454.750,0.1,1.894,629738.0,-6.888,629738.0,919.627,-1001.606,-4.878
629824,4,125564,80,-2.842,-9.267,-5.711,44.431,40.105,20.418,0.397,0.366,0.555,-267.0,17.825,90747.500,919.741,-1232947.250,0.3,2.350,629818.0,-5.423,629818.0,919.368,-991.608,-3.708
629910,4,125650,86,-1.931,-6.474,-6.838,43.349,41.347,20.491,0.319,0.200,0.7,-267.0,17.825,90752.132,920.212,-1233461.250,0.2,1.825,629904.0,-6.529,629904.0,919.579,-1002.948,-4.440
629990,4,125730,80,-1.880,-6.130,-6.744,43.598,39.579,21.835,0.558,0.244,0.262,-267.0,17.834,90755.476,920.422,-1234004.250,0.5,1.691,629984.0,-7.46,629984.0,920.25,-1007.404,-4.380
630069,4,125809,79,-1.636,-9.396,-6.12,43.992,39.272,24.28,0.209,0.485,0.110,-267.0,17.834,90756.500,920.305,-1234523.500,0.0,2.0,630063.0,-6.98,630063.0,920.25,-999.165,-3.904
630149,4,125889,80,0.954,-14.586,-3.335,43.349,39.418,24.890,0.27,0.111,0.178,-267.0,17.829,90755.210,919.603,-1234911.500,0.10,1.542,630143.0,-3.600,630143.0,920.869,-1011.681,-2.165
630230,4,125970,81,-2.799,-8.39,-6.536,42.867,38.760,25.255,0.140,0.389,0.134,-299.0,17.839,90752.890,919.275,-1235306.625,0.17,-1.605,630223.0,-6.278,630223.0,919.485,-1009.333,-4.244
630328,4,126068,98,-2.311,-7.838,-6.34,42.633,39.725,24.641,0.24,0.132,0.460,-267.0,17.815,90744.156,920.491,-1235907.250,0.1,1.894,630322.0,-5.854,630322.0,919.603,-1001.408,-3.918
630408,4,126148,80,-1.708,-4.299,-7.412,42.662,40.470,24.598,0.140,0.248,0.141,-299.0,17.820,90751.109,919.672,-1236425.250,0.6,1.660,630402.0,-7.96,630402.0,920.118,-1008.151,-4.813
630488,4,126228,80,-2.325,-6.94,-6.48,41.727,40.412,25.723,0.356,0.103,0.221,-299.0,17.834,90745.179,920.281,-1236964.875,0.6,3.59,630482.0,-6.393,630482.0,919.603,-980.511,-3.927
630577,4,126317,89,-2.297,-11.176,-4.476,41.493,39.96,26.702,0.181,0.32,0.353,-299.0,17.834,90750.843,919.765,-1237462.625,0.2,2.268,630571.0,-4.792,630571.0,919.392,-993.412,-2.906
630657,4,126397,80,-3.962,-10.78,-3.299,43.525,38.292,27.111,0.115,0.324,0.135,-299.0,17.829,90762.429,919.672,-1237784.250,0.1,1.894,630651.0,-3.248,630651.0,919.510,-1001.181,-2.142
630737,4,126477,80,0.193,-11.90,-5.330,40.982,39.67,27.681,0.170,0.254,0.395,-267.0,17.829,90753.164,919.132,-1238120.250,0.1,2.134,630731.0,-5.151,630731.0,919.392,-996.670,-3.461
630856,4,126596,119,0.933,-4.364,-6.866,38.351,41.318,26.980,0.161,0.31,0.976,-299.0,17.802,90753.695,919.716,-1238851.500,0.6,1.549,630850.0,-7.139,630850.0,920.212,-1010.577,-4.459
630936,4,126676,80,0.409,-6.553,-7.620,35.384,42.326,27.550,0.100,0.110,0.510,-267.0,17.811,90745.453,919.648,-1239453.625,0.5,2.808,630930.0,-7.914,630930.0,919.765,-983.942,-4.948
631016,4,126756,80,0.825,-9.820,-5.603,35.384,43.116,26.980,0.338,0.36,0.18,-267.0,17.825,90751.109,919.882,-1240007.625,0.3,2.436,631010.0,-5.933,631010.0,919.461,-990.531,-3.638
631102,4,126842,86,-1.464,-13.919,-3.765,35.223,43.335,25.957,0.255,0.483,0.166,-267.0,17.820,90754.187,919.882,-1240375.0,0.6,1.649,631096.0,-2.609,631096.0,920.1,-1008.334,-2.445
631182,4,126922,80,0.839,-10.968,-5.531,36.992,43.101,26.161,0.526,0.229,0.126,-267.0,17.834,90758.820,919.696,-1240685.750,0.0,1.976,631176.0,-5.158,631176.0,920.25,-1000.121,-3.592
631268,4,127008,86,-1.177,-8.226,-5.388,37.781,41.917,27.38,0.328,0.227,0.160,-299.0,17.829,90754.453,920.422,-1241120.875,0.6,1.659,631261.0,-5.79,631261.0,920.541,-1008.55,-3.499
631358,4,127098,90,0.21,-5.620,-6.278,37.503,41.654,28.880,0.512,0.306,0.490,-267.0,17.820,90748.789,919.343,-1241623.625,0.11,-31.507,631352.0,-5.969,631352.0,919.510,-875.160,-4.77
631438,4,127178,80,-1.4,-3.488,-6.192,39.462,39.184,30.458,0.432,0.260,0.208,-267.0,17.829,90752.132,919.672,-1242110.625,0.4,1.728,631432.0,-6.206,631432.0,919.882,-1006.130,-4.21
631518,4,127258,80,-2.232,-5.986,-4.828,40.295,38.175,30.663,0.139,0.320,0.393,-299.0,17.834,90762.429,920.398,-1242554.625,0.2,2.229,631512.0,-4.892,631512.0,919.696,-994.201,-3.135
631598,4,127338,80,-3.409,-9.116,-2.358,42.239,37.781,30.795,0.190,0.174,0.415,-299.0,17.829,90755.476,919.603,-1242856.750,0.1,2.102,631592.0,-2.660,631592.0,919.603,-997.630,-1.531
631678,4,127418,80,-1.191,-11.815,-3.686,42.5,38.672,30.444,0.609,0.310,0.442,-267.0,17.834,90750.843,919.485,-1243108.625,0.2,2.268,631672.0,-3.636,631672.0,919.392,-993.301,-2.394
631757,4,127497,79,-1.593,-7.910,-5.581,40.806,39.608,28.456,0.653,0.128,0.199,-267.0,17.834,90752.890,920.1,-1243467.125,0.6,1.659,631751.0,-5.438,631751.0,919.907,-1007.925,-3.624
631837,4,127577,80,-2.45,-5.893,-6.400,39.184,42.838,27.448,0.120,0.237,0.713,-299.0,17.829,90758.820,919.720,-1243902.250,0.2,2.267,631831.0,-5.438,631831.0,919.696,-992.960,-4.156
631927,4,127667,90,0.445,-6.726,-7.225,36.933,42.414,26.278,0.71,0.109,0.286,-267.0,17.825,90751.109,919.437,-1244473.750,0.1,2.102,631921.0,-7.261,631921.0,919.603,-996.731,-4.692
632013,4,127753,86,0.150,-9.963,-5.653,37.430,42.692,28.237,-1.24,0.319,0.153,-267.0,17.829,90755.742,919.368,-1245028.125,0.0,2.24,632007.0,-5.632,632007.0,919.579,-998.915,-3.671
632093,4,127833,80,-1.564,-11.428,-3.83,38.541,39.944,29.391,0.436,0.452,0.61,-299.0,17.829,90753.164,919.907,-1245398.875,0.2,2.230,632087.0,-3.636,632087.0,919.392,-994.772,-2.2
632173,4,127913,80,-2.325,-9.217,-5.122,39.798,40.879,29.11,0.594,0.130,0.326,-299.0,17.834,90756.773,919.368,-1245750.625,0.10,1.542,632167.0,-5.158,632167.0,920.236,-1010.298,-3.326
632258,4,127998,85,0.854,-9.195,-5.266,38.629,41.566,27.462,0.59,0.881,0.21,-267.0,17.829,90758.820,920.212,-1246176.875,0.8,5.15,632252.0,-4.871,632252.0,919.485,-958.488,-3.419
632339,4,128079,81,0.739,-6.733,-6.464,37.489,41.873,29.26,0.675,0.667,0.194,-267.0,17.839,90761.140,919.696,-1246606.750,0.3,1.793,632332.0,-5.876,632332.0,919.746,-1004.677,-4.198
632452,4,128192,113,1.636,-5.261,-5.725,38.453,38.979,31.365,0.116,0.635,0.590,-267.0,17.811,90756.15,919.132,-1247256.625,0.4,3.173,632446.0,-5.524,632446.0,919.206,-978.55,-3.718
632532,4,128272,80,-2.447,-8.262,-4.519,41.990,37.445,30.692,0.148,0.493,0.699,-299.0,17.825,90754.453,920.609,-1247657.250,0.3,1.796,632526.0,-4.490,632526.0,919.461,-1004.389,-2.934
632612,4,128352,80,-4.622,-7.508,-2.645,44.197,36.553,30.5,0.434,0.162,0.192,-299.0,17.829,90755.476,919.461,-1247944.125,0.5,1.691,632606.0,-2.681,632606.0,919.907,-1007.198,-1.718
632692,4,128432,80,0.172,-10.509,-4.641,42.867,38.439,29.201,0.947,0.321,0.686,-299.0,17.829,90754.187,919.672,-1248235.875,0.7,3.722,632686.0,-4.612,632686.0,919.275,-971.564,-3.14
632772,4,128512,80,-2.96,-7.566,-5.93,40.295,42.34,26.629,0.630,0.397,0.453,-299.0,17.834,90757.796,920.212,-1248621.250,0.0,1.953,632766.0,-5.21,632766.0,919.323,-1000.88,-3.307
632852,4,128592,80,0.703,-6.367,-7.75,37.781,42.882,26.278,0.317,0.208,0.510,-267.0,17.829,90753.164,919.510,-1249099.625,0.0,1.935,632846.0,-6.938,632846.0,919.392,-1001.31,-4.594
632942,4,128682,90,0.653,-7.185,-6.945,37.225,41.201,26.439,0.373,0.173,0.234,-299.0,17.825,90761.140,920.1,-1249734.375,0.3,2.387,632936.0,-7.168,632936.0,919.112,-992.167,-4.510
633022,4,128762,80,-1.127,-9.877,-6.285,38.88,41.376,27.111,0.143,0.323,0.162,-299.0,17.825,90760.109,919.882,-1250271.125,0.11,1.529,633016.0,-6.249,633016.0,920.1,-1011.286,-4.81
633102,4,128842,80,-2.31,-11.736,-4.217,37.927,41.654,26.731,0.8,0.130,0.254,-267.0,17.829,90758.820,919.907,-1250695.625,0.7,3.558,633096.0,-4.361,633096.0,919.392,-973.502,-2.739
633182,4,128922,80,-1.69,-9.324,-5.603,37.693,41.376,26.980,0.6,0.208,0.197,-299.0,17.839,90748.523,919.485,-1251102.500,0.4,2.658,633176.0,-5.811,633176.0,918.995,-986.581,-3.638
633262,4,129002,80,-1.457,-6.891,-5.0,37.737,43.262,27.331,0.47,0.186,0.557,-267.0,17.839,90752.890,920.118,-1251528.375,0.11,1.516,633256.0,-4.835,633256.0,919.931,-1011.152,-3.247
633343,4,129083,81,0.244,-5.649,-5.732,36.159,43.101,27.579,0.14,0.295,0.142,-299.0,17.839,90750.843,919.672,-1251948.750,0.4,2.488,633336.0,-5.675,633336.0,919.603,-988.714,-3.722
633427,4,129167,84,-1.249,-5.534,-6.242,37.21,42.882,27.842,0.37,0.284,0.221,-299.0,17.839,90755.210,919.63,-1252466.875,0.2,2.229,633421.0,-6.515,633421.0,919.416,-994.581,-4.53
